"","Seconds","Date_Time","CO2ppm","WVppt","RefBP","DegC1","DegC2","Volts_6","FRB_mlmin","FRC_mlmin","Chamber","TC1","RH_pct","Light_Lux","BP_kPa","Act_1","Act_2","Act_3","Act_4","Act_5","Act_6","Act_7","Act_8","Act_9","Act_10","Act_11","Act_12","Act_13","Act_14","Act_15","Act_16","c_FRC_mlmin","c_CO2ppm","CO2_mlmin","FlyChamber1","FlyChamber2","FlyChamber3","FlyChamber4","FlyChamber5","FlyChamber6","FlyChamber7","FlyChamber8","FlyChamber9","FlyChamber10","FlyChamber11","FlyChamber12","FlyChamber13","FlyChamber14","FlyChamber15","FlyChamber16","CO2_mlminFly1","CO2_mlminFly2","CO2_mlminFly3","CO2_mlminFly4","CO2_mlminFly5","CO2_mlminFly6","CO2_mlminFly7","CO2_mlminFly8","CO2_mlminFly9","CO2_mlminFly10","CO2_mlminFly11","CO2_mlminFly12","CO2_mlminFly13","CO2_mlminFly14","CO2_mlminFly15","CO2_mlminFly16"
"381",380,61962.98,-2.3263,25.0369,95.4535,30.5436,29.372,2.5023,25.13,25.09,1,24.28,24.35,4.23,100.718,0,2.22,1.48,0,1,0,0,0,18.12,5.36,0,0,0.02,0,0,0,24.96784,4.924467e-06,0.0001229533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001229533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382",381,61962.98,-2.3217,25.0344,95.4575,30.5484,29.3802,2.5032,25,24.93,1,24.28,24.35,4.06,100.718,0,1.25,0.83,0,7.17,0,0,0,10.19,3.01,0,0,0.01,0,0,0,24.97652,4.932193e-06,0.000123189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383",382,61962.98,-2.3475,25.0353,95.456,30.5435,29.3752,2.5033,24.98,24.95,1,24.28,24.35,4.44,100.718,0,2.95,0.47,0,9.88,0,0,0,13.61,1.69,1.12,0,0.01,0,0,0,24.97938,4.921303e-06,0.0001229311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001229311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",383,61962.98,-2.3705,25.0307,95.4544,30.5393,29.3719,2.5031,25.08,25.06,1,24.28,24.35,4.44,100.718,0,5.6,0.26,0,8.39,0,0,0,24.73,0.71,0.63,0,3.94,0,0,0,24.9575,4.916644e-06,0.0001227072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001227072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"385",384,61962.98,-2.3773,25.0321,95.4546,30.5434,29.3721,2.5046,24.99,25,1,24.28,24.37,4.06,100.718,0,4.27,0.15,0,5.84,0,0,0,20.04,0.54,0.36,0,11.97,0,0,0,24.94681,4.914488e-06,0.0001226008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001226008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386",385,61962.98,-2.413,25.0281,95.4525,30.5467,29.3728,2.5035,24.91,24.94,1,24.28,24.37,4.06,100.718,0,2.4,0.08,0,17.35,0,0,0,12.4,0.3,0.2,0,21.54,0,0,0,24.93651,4.918052e-06,0.000122639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387",386,61962.98,-2.437,25.0399,95.4523,30.5404,29.3774,2.5038,25.09,24.93,1,24.28,24.37,4.06,100.718,0,1.35,0.05,0,20.82,0,0,0,34.01,0.13,2.71,0,28.06,0,0,0,24.92725,4.932444e-06,0.0001229522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001229522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",387,61962.98,-2.4608,25.0354,95.4498,30.537,29.3734,2.5027,25.01,24.85,1,24.28,24.39,4.06,100.718,0,1.89,0.03,0,15.09,0,0,0,25.51,0.1,2.03,0,36.22,0,0,0,24.91822,4.93242e-06,0.0001229071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001229071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389",388,61962.98,-2.5019,25.0315,95.4501,30.534,29.3726,2.5019,24.95,24.84,1,24.28,24.39,4.13,100.717,0,1.06,0.01,0,8.49,0,0,0,19.97,0.05,1.14,0,26,0,0,0,24.91227,4.917412e-06,0.0001225039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001225039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390",389,61962.98,-2.5241,25.0309,95.4517,30.5396,29.3688,2.5028,24.9,24.83,1,24.28,24.4,4.06,100.717,0,0.6,0.01,0,4.77,0,0,0,16.11,0.03,0.64,0,17.25,0,0,0,24.90417,4.900556e-06,0.0001220443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001220443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391",390,61962.98,-2.545,25.0371,95.4526,30.5435,29.3636,2.5029,25.03,25,1,24.28,24.4,4.42,100.717,0,0.34,0,0,2.69,0,0,0,16.94,0.02,0.36,0,12.52,0,0,0,24.89214,4.898187e-06,0.0001219263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001219263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392",391,61962.98,-2.5685,25.0361,95.4466,30.5391,29.3585,2.5032,24.95,24.89,1,24.28,24.4,4.06,100.716,0,2.81,0,0,9.2,0,0,0,11.21,0.01,0.2,0,10.79,0,0,0,24.9123,4.891892e-06,0.0001218683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001218683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393",392,61962.98,-2.6047,25.0311,95.4494,30.5351,29.3576,2.5034,25.05,25.08,1,24.28,24.4,4.06,100.716,0,1.58,1.5,0,12.49,0,0,0,6.31,0.01,0.11,0,9.82,0,0,0,24.93952,4.882306e-06,0.0001217624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001217624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394",393,61962.98,-2.6122,25.0358,95.453,30.5344,29.3666,2.5031,25.04,24.93,1,24.28,24.4,4.29,100.715,0,0.89,0.84,0,8.15,0,0,0,3.55,0,0.06,0,31.4,0,0,0,24.9662,4.875776e-06,0.0001217296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001217296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395",394,61962.98,-2.6471,25.0536,95.452,30.5404,29.3645,2.5033,24.93,24.82,1,24.28,24.43,4.15,100.715,0,0.5,2.16,0,12.46,0,0,0,4.97,4.5,0.04,0,38.66,0,0,0,24.99166,4.862157e-06,0.0001215133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001215133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396",395,61962.98,-2.6668,25.047,95.4505,30.5344,29.3733,2.5031,25.11,25.03,1,24.28,24.43,4.28,100.715,0,0.28,6.84,0,8.7,0,0,0,3.72,10.03,0.02,0,24,0,0,0,24.98621,4.849453e-06,0.0001211694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001211694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397",396,61962.98,-2.6723,25.0367,95.4461,30.5427,29.3677,2.5029,24.96,24.98,1,24.28,24.43,4.1,100.714,0,0.16,7.22,0,7.14,0,0,0,1.57,8.31,0.01,0,26.81,0,0,0,24.97992,4.836591e-06,0.0001208177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001208177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398",397,61962.98,-2.6944,25.0379,95.4479,30.541,29.3682,2.502,25.12,25.1,1,24.28,24.44,4.13,100.714,0,0.09,4.06,0,19.39,0,0,0,11.95,8.48,0.01,0,16.58,0,0,0,24.95228,4.830134e-06,0.0001205228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001205228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399",398,61962.98,-2.6997,25.0406,95.4489,30.5454,29.3751,2.5013,25.04,25,1,24.28,24.44,4.06,100.714,0,2.86,2.29,1.12,10.91,0,0,0,8.96,11.33,0,0,11.95,0,0,0,24.9556,4.81915e-06,0.0001202648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001202648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400",399,61962.98,-2.7219,25.037,95.4458,30.5389,29.3717,2.503,24.99,24.94,1,24.28,24.44,4.29,100.714,0,3.11,3.91,3.26,9.32,0,0,0,5.04,10.31,0,0,28.29,0,0,0,24.93742,4.815309e-06,0.0001200814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001200814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401",400,61962.98,-2.7445,25.037,95.453,30.5386,29.3705,2.5034,24.92,24.88,1,24.28,24.44,4.06,100.714,0,2.87,3.32,1.83,10.12,0,0,0,19.38,10.59,0,0,15.31,0,0,0,24.96202,4.827339e-06,0.0001205001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001205001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",401,61962.98,-2.7512,25.0345,95.451,30.5381,29.3681,2.5031,24.93,24.82,1,24.28,24.44,4.5,100.714,0,1.62,1.87,1.03,5.69,0,0,0,27.21,8.95,0,0,11.48,0,0,0,24.97993,4.839753e-06,0.0001208967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001208967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403",402,61962.98,-2.7593,25.0343,95.4538,30.5431,29.3722,2.503,25.1,24.99,1,24.28,24.44,4.11,100.714,0,0.91,4.24,0.58,3.2,5.63,0,0,27.68,8.22,0,0,6.46,0,0,0,24.9844,4.834728e-06,0.0001207928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001207928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404",403,61962.98,-2.7565,25.0333,95.4522,30.5516,29.3838,2.503,24.9,24.94,1,24.28,24.44,4.37,100.714,0,5.76,2.38,3.33,1.8,6.54,0,0,26.45,8.39,0,0,3.63,0,0,0,24.99121,4.836974e-06,0.0001208818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001208818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405",404,61962.98,-2.7732,25.0342,95.4532,30.5421,29.382,2.5031,25.08,25.11,1,24.28,24.44,4.1,100.714,0,3.24,1.34,6.75,1.01,4.8,0,0,14.88,12.59,0,0,2.04,0,0,0,24.98646,4.857806e-06,0.0001213794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001213794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",405,61962.98,-2.7643,25.0293,95.4506,30.5389,29.3773,2.5031,24.97,25.01,1,24.28,24.44,4.26,100.714,0,1.82,0.75,3.79,0.57,6.45,0,0,12.12,14.69,0,0,1.15,0,0,0,25.00989,4.864443e-06,0.0001216592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001216592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407",406,61962.98,-2.7838,25.0363,95.4508,30.5377,29.3729,2.5041,25.14,25.17,1,24.28,24.44,4.06,100.714,0,1.03,1.55,2.13,0.32,7,0,0,12.07,6.2,0,0,0.65,0,0,0,25.01674,4.871986e-06,0.0001218812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001218812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",407,61962.98,-2.7777,25.0336,95.4504,30.5338,29.366,2.505,25.05,25.02,1,24.28,24.44,4.08,100.714,0,2.83,0.87,1.2,0.18,3.94,0,0,20.85,3.49,0,0,0.36,0,0,0,25.01963,4.888657e-06,0.0001223124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001223124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",408,61962.98,-2.7901,25.0338,95.451,30.5331,29.3683,2.5037,24.99,24.95,1,24.28,24.44,4.34,100.714,0,1.59,1.99,0.68,0.1,3.34,0,0,16.23,1.96,0,0,1.65,0,0,0,24.99379,4.896481e-06,0.0001223816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001223816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",409,61962.98,-2.8035,25.0288,95.449,30.5354,29.3661,2.5032,24.93,24.84,2,24.28,24.44,4.34,100.714,0,0.89,4.12,0.38,0.06,1.88,0,0,26.38,1.1,0,0,22.24,0,0,0,24.95883,4.900209e-06,0.0001223035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001223035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",410,61962.98,-2.8007,25.0352,95.4495,30.5458,29.3697,2.5027,25.02,24.92,2,24.28,24.44,4.13,100.714,0,0.5,4.57,0.21,0.03,1.06,0,0,14.84,0.62,0,0,32.39,0,0,0,24.92269,4.916776e-06,0.0001225393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001225393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",411,61962.98,-2.7981,25.0355,95.4526,30.5454,29.3677,2.503,25.06,24.98,2,24.28,24.44,4.06,100.714,0,4.78,2.57,0.12,5.64,0.59,0,0,8.35,0.35,0,0,35.51,0,0,0,24.87504,4.929988e-06,0.0001226336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001226336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",412,61962.98,-2.7936,25.0308,95.4501,30.5396,29.3662,2.5029,24.9,24.82,2,24.28,24.44,4.44,100.714,0,2.69,1.45,0.07,14.24,0.33,0,0,4.69,0.2,0,0,40.13,0,0,0,24.86324,4.937008e-06,0.00012275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414",413,61962.98,-2.8044,25.0288,95.4525,30.5417,29.3747,2.5025,25.04,24.86,2,24.28,24.44,4.06,100.714,0,2.64,0.81,0.04,12.51,1.31,0,0,8.64,0.11,0,0,36.62,0,0,0,24.84074,4.952969e-06,0.0001230354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001230354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415",414,61962.98,-2.8279,25.0213,95.4522,30.5416,29.3698,2.5032,24.93,24.76,2,24.28,24.44,4.45,100.714,0,1.48,0.46,0.02,7.04,0.74,0,0,9.36,0.06,0,0,23.6,0,0,0,24.84958,4.962346e-06,0.0001233122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001233122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",415,61962.98,-2.845,25.0204,95.4508,30.5513,29.3704,2.5037,25.04,24.88,2,24.28,24.44,4.06,100.714,0,0.83,2.51,0.01,3.96,0.42,0,0,5.27,0.03,0,0,19.2,0,0,0,24.82993,4.965703e-06,0.0001232981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001232981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417",416,61962.98,-2.8378,25.0286,95.4467,30.5391,29.3806,2.5035,24.9,24.78,2,24.28,24.44,4.46,100.713,0,0.47,4.41,0.01,2.23,0.23,0,0,2.96,0.02,0,0,22.91,0,0,0,24.83467,4.967078e-06,0.0001233557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001233557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418",417,61962.98,-2.8411,25.0335,95.4469,30.5426,29.373,2.5033,24.98,24.87,2,24.28,24.44,4.06,100.713,0,0.26,5.86,0,9.88,0.13,0,0,1.67,0.01,0,0,28.08,0,0,0,24.83987,4.957579e-06,0.0001231456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001231456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419",418,61962.98,-2.856,25.0387,95.4508,30.5443,29.3665,2.5027,25.04,24.94,2,24.28,24.44,4.35,100.713,0,0.15,3.29,0,10.81,0.07,0,0,0.94,0.01,0,0,18.42,0,0,0,24.84093,4.945668e-06,0.000122855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420",419,61962.98,-2.8628,25.0269,95.451,30.5401,29.372,2.5033,24.91,24.79,2,24.28,24.48,4.11,100.713,0,0.08,7.1,2.25,8.33,0.04,0,0,0.53,0,0,0,10.36,0,0,0,24.84249,4.942139e-06,0.000122775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421",420,61962.98,-2.8695,25.0344,95.4515,30.5557,29.3734,2.5042,25.01,24.83,2,24.28,24.48,4.06,100.713,0,0.05,4,6.7,4.68,0.02,0,0,0.3,0,0,0,9.2,0,0,0,24.8381,4.952564e-06,0.0001230123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001230123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422",421,61962.98,-2.8815,25.0382,95.4478,30.548,29.3669,2.5039,24.9,24.75,2,24.28,24.48,4.06,100.713,0,1.15,5.62,12.21,18.39,0.01,0,0,0.17,0,0,0,41.55,0,0,0,24.86247,4.95759e-06,0.0001232579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001232579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423",422,61962.98,-2.8774,25.0309,95.4504,30.5459,29.3729,2.5031,25.13,25.04,2,24.28,24.48,4.06,100.713,0,0.65,3.16,10.24,24.22,0.01,0,0,0.09,0,0,0,24.87,0,0,0,24.87537,4.970525e-06,0.0001236436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001236436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424",423,61962.98,-2.8736,25.0417,95.4504,30.5393,29.3726,2.5039,25.03,24.87,2,24.28,24.48,4.13,100.713,0,0.36,4.78,14.76,17.37,0,0,0,9.43,0,0,0,21.49,0,0,0,24.87998,5.001287e-06,0.0001244319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001244319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425",424,61962.98,-2.8897,25.0368,95.4499,30.5391,29.3753,2.5037,24.9,24.74,2,24.28,24.48,4.06,100.713,0,0.2,3.81,8.3,12.58,0,0,0,19.37,0,0,0,46.21,0,0,0,24.87813,5.048155e-06,0.0001255886,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001255886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",425,61962.98,-2.8923,25.0349,95.4469,30.5538,29.3752,2.5026,25.01,24.83,2,24.28,24.48,4.29,100.713,0,0.12,2.14,5.8,20.95,0,0,0,40.71,0,0,0,26,0,0,0,24.86604,5.119226e-06,0.0001272949,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001272949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",426,61962.98,-2.8726,25.0411,95.446,30.5487,29.373,2.5033,25.09,24.99,2,24.28,24.48,4.06,100.713,0,0.06,1.21,4.38,19.47,0,0,0,37.9,0,0,0,14.62,0,0,0,24.87211,5.191208e-06,0.0001291163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001291163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",427,61962.98,-2.8605,25.0375,95.4423,30.5472,29.3679,2.5031,25.11,25.02,2,24.28,24.48,4.06,100.713,0,1.16,0.68,5.28,14.33,0,0,0,26.57,0,0,0,9.73,0,0,0,24.85453,5.25565e-06,0.0001306267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001306267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429",428,61962.98,-2.8607,25.0286,95.4482,30.5487,29.3679,2.5032,24.98,24.8,2,24.28,24.48,4.1,100.713,0,0.65,1.51,2.97,8.06,0,0,0,26.76,0,0,0,20.66,0,0,0,24.85098,5.320268e-06,0.0001322138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001322138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430",429,61962.98,-2.8717,25.033,95.4478,30.5537,29.3639,2.5027,24.87,24.71,2,24.28,24.48,4.1,100.713,0,0.37,2.54,11.8,4.53,0,0,0,17.3,0,0,0,11.62,0,0,0,24.82191,5.38562e-06,0.0001336814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001336814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431",430,61962.98,-2.8512,25.0326,95.4462,30.5488,29.3709,2.5029,24.98,24.83,2,24.28,24.48,4.1,100.714,0,2.41,1.07,16.95,2.55,0,0,0,25.11,0,0,0,7.66,0,0,0,24.82051,5.438803e-06,0.0001349939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001349939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",431,61962.98,-2.8543,25.0349,95.4494,30.557,29.3739,2.5033,24.91,24.73,2,24.28,24.48,4.37,100.714,0,2.48,0.8,16.1,1.43,0,0,0,19.18,1.13,0,0,4.31,0,0,0,24.8086,5.474658e-06,0.0001358186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001358186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",432,61962.98,-2.8455,25.0316,95.4456,30.553,29.3674,2.5029,25.03,24.87,2,24.28,24.48,4.06,100.714,0,1.86,0.45,11.87,0.81,0,0,0,10.79,0.63,0,0,2.42,0,0,0,24.80194,5.515224e-06,0.0001367882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001367882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434",433,61962.98,-2.8304,25.0363,95.44,30.5488,29.3803,2.5037,24.91,24.79,2,24.28,24.48,4.1,100.713,0,2.28,0.25,6.67,5.7,0,1.12,0,6.07,0.36,0,0,22.36,0,0,0,24.80385,5.554379e-06,0.00013777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435",434,61962.98,-2.8245,25.0393,95.4419,30.5566,29.3724,2.5034,24.98,24.88,2,24.28,24.48,4.1,100.713,0,1.28,0.14,3.75,16.15,0,10.01,0,7.91,0.2,0,0,14.08,0,0,0,24.81562,5.56996e-06,0.000138222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000138222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436",435,61962.98,-2.8231,25.0364,95.4421,30.5568,29.3604,2.5031,24.94,24.74,2,24.28,24.48,4.11,100.713,0,0.72,0.06,1.58,17.71,0,13.88,0,4.45,0.11,0,0,10.17,0,0,0,24.84739,5.568738e-06,0.0001383686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001383686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437",436,61962.98,-2.8089,25.0353,95.4417,30.5573,29.3789,2.5037,25.01,24.84,2,24.28,24.48,4.11,100.713,0,0.41,0.03,1.19,13.9,0,10.06,0,13,0.06,0,0,16.22,0,0,0,24.87267,5.56462e-06,0.0001384069,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001384069,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438",437,61962.98,-2.7932,25.0386,95.4464,30.5616,29.3857,2.5042,25.06,24.92,2,24.28,24.48,4.1,100.713,0,0.23,0.03,1.79,7.82,0,5.66,0,7.31,0.04,0,0,19.62,0,0,0,24.86808,5.556953e-06,0.0001381907,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001381907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439",438,61962.98,-2.7849,25.0383,95.4477,30.5429,29.3729,2.5043,25.11,25.01,2,24.28,24.48,4.1,100.712,0,2.38,0.01,0.76,3.3,0,18.56,0,4.11,0.02,0,0,12.16,0,0,0,24.87446,5.544031e-06,0.0001379048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001379048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440",439,61962.98,-2.7842,25.0362,95.4491,30.5431,29.3671,2.5033,25.01,24.86,2,24.28,24.48,4.1,100.711,0,6.4,0.01,1.55,2.47,0,12.13,0,2.31,0.01,0,0,17.72,0,0,0,24.88288,5.536363e-06,0.0001377606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001377606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441",440,61962.98,-2.7968,25.0429,95.4484,30.5403,29.3683,2.5038,24.89,24.81,2,24.28,24.48,4.26,100.711,0,5.1,0,3.41,1.39,0,11.32,0,8.05,0.01,0,0,14.84,0,0,0,24.90445,5.520466e-06,0.0001374842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001374842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",441,61962.98,-2.8042,25.0392,95.447,30.5545,29.3712,2.5018,24.97,24.92,2,24.28,24.48,4.1,100.712,0,9.62,6.75,2.28,0.59,1.13,15.93,0,6.78,0,0,0,12.29,0,0,0,24.89565,5.505229e-06,0.0001370562,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001370562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443",442,61962.98,-2.7844,25.0398,95.4456,30.5525,29.3708,2.5025,25.05,24.9,2,24.28,24.48,4.52,100.712,0,5.41,13.92,2.97,0.44,0.63,16.27,0,6.63,0,0,0,43.66,0,0,0,24.90208,5.493772e-06,0.0001368064,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001368064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",443,61962.98,-2.7857,25.0342,95.444,30.54,29.3735,2.503,24.91,24.79,2,24.28,24.48,4.1,100.712,0,4.17,7.83,3.73,0.25,0.36,10.84,0,3.73,0,0,0,35.81,0,0,0,24.87631,5.46407e-06,0.0001359259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001359259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445",444,61962.98,-2.7883,25.0418,95.441,30.5396,29.374,2.5043,25.02,24.95,2,24.29,24.48,4.18,100.712,0,2.34,18.84,2.1,0.14,0.2,7.6,0,2.1,0,0,0,22.96,0,0,0,24.87013,5.436626e-06,0.0001352096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001352096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446",445,61962.98,-2.7526,25.0346,95.4418,30.5492,29.3792,2.5038,25.1,24.98,2,24.29,24.48,4.13,100.712,0,1.32,16.41,0.88,15.76,0.08,9.52,0,2.87,0,0,0,16.29,0,0,0,24.86009,5.41786e-06,0.0001346885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001346885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447",446,61962.98,-2.7232,25.0314,95.4405,30.5497,29.3777,2.5037,24.99,24.83,2,24.29,24.48,4.1,100.712,0,6.55,15.23,1.62,22.93,0.06,5.36,0,1.61,0,0,0,12.54,0,0,0,24.87481,5.39085e-06,0.0001340963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001340963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
