Seconds,Date_Time,CO2ppm,WVppt,RefBP,DegC1,DegC2,Volts_6,FRB_mlmin,FRC_mlmin,Chamber,TempC,RH_pct,Light_Lux,BP_kPa,Act_1,Act_2,Act_3,Act_4,Act_5,Act_6,Act_7,Act_8,Act_9,Act_10,Act_11,Act_12,Act_13,Act_14,Act_15,Act_16,c_FRC_mlmin,c_CO2ppm,CO2_mlmin,FlyChamber1,FlyChamber2,FlyChamber3,FlyChamber4,FlyChamber5,FlyChamber6,FlyChamber7,FlyChamber8,FlyChamber9,FlyChamber10,FlyChamber11,FlyChamber12,FlyChamber13,FlyChamber14,FlyChamber15,FlyChamber16,CO2_mlminFly1,CO2_mlminFly2,CO2_mlminFly3,CO2_mlminFly4,CO2_mlminFly5,CO2_mlminFly6,CO2_mlminFly7,CO2_mlminFly8,CO2_mlminFly9,CO2_mlminFly10,CO2_mlminFly11,CO2_mlminFly12,CO2_mlminFly13,CO2_mlminFly14,CO2_mlminFly15,CO2_mlminFly16
665,62646.39,-7.0744,25.0282,96.2395,4.7439,5.8951,2.5035,24.9,24.73,3,16.89,43.5,4.68,101.785,0,0,0,1.12,0.01,0,0,0,0.84,0,0,0,0,0,0.06,0,24.86033,2.090521E-07,5.197105E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.197105E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
666,62646.39,-7.0789,25.0232,96.2373,4.7381,5.9033,2.5042,25.05,24.9,3,16.89,43.49,4.3,101.784,0,0,0,0.47,0.01,0,0,0,0.47,0,0,0,0,0,0.03,0,24.84898,2.158503E-07,5.36366E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36366E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
667,62646.39,-7.0725,25.0334,96.2348,4.7365,5.8983,2.504,24.97,24.84,3,16.89,43.49,4.68,101.785,0,0,0,0.36,0,0,0,0,0.27,0,0,0,0,0,0.02,0,24.83725,2.220712E-07,5.515637E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.515637E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
668,62646.39,-7.0658,25.0321,96.2395,4.7403,5.8958,2.5027,25.1,24.94,3,16.89,43.49,4.3,101.784,0,0,0,0.2,0,0,0,0,0.15,0,0,0,0,0,0.01,0,24.83313,2.171578E-07,5.392709E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.392709E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
669,62646.39,-7.0622,25.0172,96.2428,4.7396,5.9041,2.5033,25,24.85,3,16.89,43.49,4.32,101.784,0,0,0,0.08,0,0,0,0,1.21,0,0,0,0,0,0.01,0,24.82982,2.138061E-07,5.308768E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.308768E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
670,62646.39,-7.0704,25.0246,96.2404,4.7382,5.8979,2.5034,24.96,24.75,3,16.88,43.49,4.3,101.785,0,0,0,0.06,0,0,0,0,0.68,0,0,0,0,0,0,0,24.82744,2.24153E-07,5.565146E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.565146E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
671,62646.39,-7.0794,25.0306,96.2378,4.7413,5.8995,2.5033,25.02,24.8,3,16.88,43.49,4.32,101.785,0,0,0,0.04,0,0,0,0,0.38,0,0,0,0,0,0,0,24.84024,2.253561E-07,5.597901E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.597901E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
672,62646.39,-7.0849,25.0333,96.24,4.7496,5.903,2.502,24.97,24.77,3,16.88,43.49,4.32,101.785,0,0,0,0.02,0,0,0,0,0.22,0,0,0,0,0,0,0,24.82067,2.179179E-07,5.408869E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.408869E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
673,62646.39,-7.0791,25.0007,96.2411,4.7502,5.8994,2.5029,25.02,24.86,3,16.88,43.49,4.56,101.785,0,0,0,0.01,0,0,0,0,0.12,0,0,0,0,0,0,0,24.79719,2.176642E-07,5.39746E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39746E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
674,62646.39,-7.0682,25.016,96.2434,4.7517,5.8968,2.5032,25.02,24.82,3,16.88,43.49,4.29,101.785,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,24.78748,2.135124E-07,5.292434E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.292434E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
675,62646.39,-7.0705,25.0325,96.239,4.7562,5.8947,2.5037,25,24.81,3,16.88,43.49,4.25,101.785,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,24.77549,2.109323E-07,5.225951E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.225951E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
676,62646.39,-7.0589,25.0398,96.2412,4.7481,5.9005,2.5035,25.04,24.82,3,16.88,43.49,4.3,101.785,0,0,0,1.13,0,0,0,0,0.02,0,0,0,0,0,0,0,24.78018,2.102165E-07,5.209204E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.209204E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
677,62646.39,-7.0705,25.0266,96.2393,4.749,5.8982,2.5037,24.99,24.76,3,16.88,43.49,4.3,101.785,0,0,0,0.63,0,0,0,0,0.01,0,0,0,0,0,0,0,24.78299,2.072949E-07,5.137388E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.137388E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
678,62646.39,-7.0753,25.0227,96.2384,4.7448,5.8978,2.5036,24.91,24.6,3,16.88,43.49,4.45,101.785,0,0,0,0.48,0,0,0,0,0.01,0,0,0,0,0,0,0,24.78554,2.065463E-07,5.119361E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.119361E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
679,62646.39,-7.067,25.0259,96.2417,4.7432,5.9003,2.5025,25.03,24.87,3,16.88,43.49,4.29,101.785,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,24.79068,2.068801E-07,5.128697E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.128697E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
680,62646.39,-7.0695,25.0303,96.2409,4.7468,5.8992,2.5033,24.98,24.78,3,16.88,43.49,4.68,101.785,0,0,0,4.96,0,0,0,0,0,0,0,0,0,0,0,0,24.78003,2.126875E-07,5.270402E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.270402E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
681,62646.39,-7.0713,25.0433,96.2407,4.739,5.8956,2.5036,25.03,24.81,3,16.88,43.49,4.29,101.785,0,0,0,3.72,0,0,0,0,0,0,0,0,0,0,0,0,24.7882,2.108326E-07,5.22616E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22616E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
682,62646.39,-7.0768,25.0367,96.2389,4.7376,5.9059,2.5032,25.03,24.82,3,16.88,43.49,4.52,101.785,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,24.80754,2.03279E-07,5.042852E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.042852E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
683,62646.39,-7.071,25.0296,96.2387,4.7392,5.9007,2.5037,25.04,24.83,3,16.88,43.49,4.3,101.785,0,0,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,24.80919,2.117777E-07,5.254034E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.254034E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
684,62646.39,-7.077,25.0339,96.24,4.7387,5.8964,2.5029,25.03,24.85,3,16.88,43.49,4.67,101.784,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,3.38,0,24.80959,2.232533E-07,5.538822E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.538822E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
685,62646.39,-7.0765,25.0314,96.2385,4.7449,5.9019,2.5033,24.98,24.76,3,16.88,43.51,4.3,101.784,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,1.9,0,24.79635,2.180085E-07,5.405816E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.405816E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
686,62646.39,-7.0813,25.0324,96.2372,4.737,5.898,2.504,24.98,24.74,3,16.88,43.51,4.67,101.784,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,7.44,0,24.77093,2.147884E-07,5.32051E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32051E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
687,62646.39,-7.0718,25.0321,96.2388,4.7392,5.9007,2.5017,25.01,24.86,3,16.88,43.51,4.29,101.784,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,5.69,0,24.78876,2.200236E-07,5.454113E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.454113E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
688,62646.39,-7.0663,25.0446,96.2415,4.7431,5.8998,2.5025,25.01,24.8,3,16.88,43.51,4.3,101.784,0,0,0,3.47,0,0,0,0,0,0,0,0,0,0,3.2,0,24.77976,2.097235E-07,5.196896E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.196896E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
689,62646.39,-7.0803,25.0358,96.2398,4.733,5.9083,2.5051,24.83,24.63,3,16.88,43.51,4.48,101.784,0,0,0,3.08,0,0,0,0,0,0,0,0,0,0,1.8,0,24.78319,2.035828E-07,5.045429E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.045429E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
690,62646.39,-7.0695,25.0291,96.2408,4.7345,5.9011,2.5044,24.9,24.75,3,16.87,43.51,4.29,101.784,0,0,0,3.42,0,0,0,0,0,0,0,0,0,0,1.01,0,24.78096,2.217155E-07,5.494321E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.494321E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
691,62646.39,-7.0687,25.0216,96.2425,4.7324,5.9033,2.5042,25,24.79,3,16.87,43.51,4.3,101.784,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0.57,0,24.7781,2.216826E-07,5.492872E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.492872E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
692,62646.39,-7.064,25.0294,96.2424,4.732,5.8998,2.5034,25.03,24.92,3,16.87,43.51,4.29,101.783,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0.24,0,24.79115,2.110872E-07,5.233095E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.233095E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
693,62646.39,-7.0723,25.0336,96.2391,4.7369,5.8977,2.5035,25.04,24.88,3,16.87,43.55,4.32,101.783,0,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0.18,0,24.79671,2.123923E-07,5.26663E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26663E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
694,62646.39,-7.075,25.0343,96.2429,4.7422,5.8885,2.5038,24.91,24.67,3,16.87,43.55,4.25,101.783,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0.1,0,24.78882,2.142444E-07,5.310866E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.310866E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
695,62646.39,-7.0779,25.0291,96.241,4.7432,5.9011,2.5037,25.07,24.83,3,16.87,43.55,4.3,101.783,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0.06,0,24.79456,2.10855E-07,5.228057E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.228057E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
696,62646.39,-7.0597,25.0433,96.2371,4.7379,5.8949,2.5039,24.98,24.73,3,16.87,43.55,4.32,101.783,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0.02,0,24.81289,2.143693E-07,5.319121E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.319121E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
697,62646.39,-7.0696,25.0399,96.2382,4.7357,5.8966,2.5038,25.06,24.79,3,16.87,43.55,4.67,101.783,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0.02,0,24.7974,2.189369E-07,5.429067E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.429067E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
698,62646.39,-7.0794,25.0293,96.2392,4.7334,5.9003,2.5041,25.05,24.85,3,16.87,43.55,4.29,101.783,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0.01,0,24.78231,2.168798E-07,5.374783E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.374783E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
699,62646.39,-7.0744,25.0286,96.2391,4.7356,5.902,2.5038,24.94,24.76,3,16.87,43.55,4.29,101.783,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0.01,0,24.75865,2.126365E-07,5.264592E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.264592E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
700,62646.39,-7.0725,25.039,96.2359,4.7348,5.8973,2.5047,24.92,24.73,3,16.87,43.55,4.3,101.784,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,24.75587,2.093883E-07,5.183588E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.183588E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
701,62646.39,-7.0868,25.0339,96.2348,4.7385,5.8984,2.5048,25.03,24.81,3,16.87,43.55,4.25,101.784,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,24.77061,2.075725E-07,5.141696E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.141696E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
702,62646.39,-7.0734,25.0319,96.2388,4.7377,5.8962,2.5039,25.08,24.83,3,16.87,43.55,4.25,101.783,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,24.74472,2.005758E-07,4.963194E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.963194E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
703,62646.39,-7.0719,25.0315,96.2417,4.7466,5.8938,2.5044,24.99,24.65,3,16.87,43.55,4.3,101.783,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,24.75539,2.024169E-07,5.01091E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01091E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
704,62646.39,-7.0798,25.0288,96.2383,4.7463,5.905,2.5039,25,24.7,3,16.87,43.55,4.37,101.783,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,24.7476,2.177186E-07,5.388014E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.388014E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
705,62646.39,-7.0783,25.0382,96.2362,4.74,5.8995,2.504,24.97,24.71,3,16.87,43.55,4.29,101.783,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,24.75371,2.141643E-07,5.30136E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30136E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
706,62646.39,-7.0719,25.0407,96.2399,4.7402,5.8964,2.5011,25.02,24.82,3,16.87,43.55,4.29,101.783,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,24.76313,2.051325E-07,5.079723E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.079723E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
707,62646.39,-7.0696,25.0389,96.242,4.7389,5.8933,2.5025,24.99,24.83,3,16.87,43.55,4.25,101.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.77065,2.034307E-07,5.03911E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03911E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
708,62646.39,-7.0793,25.0371,96.2413,4.73,5.8953,2.501,24.9,24.7,3,16.87,43.55,4.3,101.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7815,1.946006E-07,4.822495E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.822495E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
709,62646.39,-7.0721,25.037,96.2392,4.7215,5.8948,2.5019,25.09,24.92,3,16.87,43.55,4.3,101.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.79872,1.985159E-07,4.922941E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.922941E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
710,62646.39,-7.0709,25.0452,96.2386,4.7278,5.8997,2.5021,24.97,24.75,3,16.87,43.55,4.48,101.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.83684,2.080359E-07,5.166956E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.166956E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
711,62646.39,-7.0766,25.0317,96.2428,4.7299,5.9133,2.5031,25.03,24.85,3,16.87,43.55,4.29,101.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.85171,2.078896E-07,5.166411E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.166411E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
712,62646.39,-7.0778,25.0349,96.2418,4.7304,5.9136,2.5029,24.97,24.79,3,16.87,43.55,4.67,101.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.85073,2.075863E-07,5.158671E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.158671E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
713,62646.39,-7.078,25.0379,96.2376,4.7242,5.9022,2.5053,25.06,24.88,3,16.87,43.55,4.3,101.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.84444,2.090764E-07,5.194387E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.194387E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
714,62646.39,-7.0761,25.0398,96.239,4.7257,5.8977,2.5027,25.04,24.89,3,16.87,43.55,4.3,101.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.83056,2.138767E-07,5.310679E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.310679E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
715,62646.39,-7.0798,25.0411,96.2408,4.7225,5.898,2.5037,25.02,24.85,3,16.87,43.55,4.68,101.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.82747,2.121525E-07,5.267209E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.267209E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
716,62646.39,-7.0604,25.0502,96.2382,4.7344,5.9018,2.5038,25.08,24.9,3,16.87,43.55,4.3,101.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.81015,2.044878E-07,5.073374E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.073374E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
717,62646.39,-7.0695,25.0423,96.2383,4.729,5.8969,2.5041,25,24.74,3,16.87,43.55,4.3,101.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.81269,2.012253E-07,4.99294E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99294E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
718,62646.39,-7.0846,25.0312,96.2426,4.7258,5.9073,2.5034,24.89,24.69,3,16.87,43.55,4.3,101.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.79555,2.072144E-07,5.137993E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.137993E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
719,62646.39,-7.0794,25.0307,96.2443,4.7312,5.9016,2.5041,24.93,24.76,3,16.87,43.55,4.25,101.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.78154,2.10144E-07,5.207693E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.207693E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
720,62646.39,-7.0756,25.0386,96.2427,4.7246,5.9021,2.5035,24.92,24.71,3,16.87,43.55,4.3,101.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75964,2.086577E-07,5.16629E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16629E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
721,62646.39,-7.08,25.0526,96.2392,4.7205,5.892,2.5038,25.01,24.85,3,16.87,43.55,4.45,101.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.74829,2.008395E-07,4.970434E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.970434E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
722,62646.39,-7.069,25.0325,96.2386,4.7272,5.8923,2.5038,25.06,24.77,3,16.87,43.55,4.29,101.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.71466,1.919613E-07,4.744258E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.744258E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
723,62646.39,-7.0761,25.0398,96.2402,4.7292,5.8905,2.5035,24.92,24.71,3,16.87,43.55,4.68,101.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.67144,2.014122E-07,4.969129E-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.969129E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
724,62646.39,-7.0817,25.0292,96.2386,4.7237,5.8866,2.5045,24.95,24.67,4,16.87,43.55,4.3,101.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.67737,2.124915E-07,5.243731E-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.243731E-06,0,0,0,0,0,0,0,0,0,0,0,0
725,62646.39,-7.0811,25.0295,96.2377,4.7311,5.8841,2.5048,24.99,24.63,4,16.87,43.55,4.3,101.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.65158,2.123017E-07,5.233574E-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.233574E-06,0,0,0,0,0,0,0,0,0,0,0,0
726,62646.39,-7.0824,25.0193,96.2378,4.7352,5.8806,2.5043,25.08,24.61,4,16.87,43.57,4.29,101.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.61989,2.114778E-07,5.206559E-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.206559E-06,0,0,0,0,0,0,0,0,0,0,0,0
727,62646.39,-7.0818,25.0298,96.2401,4.7302,5.8855,2.5036,25,24.54,4,16.87,43.57,4.3,101.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.59187,2.227783E-07,5.478536E-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.478536E-06,0,0,0,0,0,0,0,0,0,0,0,0
728,62646.39,-7.0835,25.0316,96.2387,4.7281,5.8943,2.503,24.89,24.41,4,16.87,43.57,4.25,101.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.54479,2.296739E-07,5.637296E-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.637296E-06,0,0,0,0,0,0,0,0,0,0,0,0
729,62646.39,-7.0831,25.0311,96.2376,4.73,5.8955,2.5033,25.04,24.61,4,16.87,43.57,4.56,101.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.53386,2.222748E-07,5.453259E-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.453259E-06,0,0,0,0,0,0,0,0,0,0,0,0
730,62646.39,-7.0778,25.0372,96.2365,4.7247,5.8912,2.5026,25.18,24.77,4,16.84,43.57,4.3,101.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5386,2.156067E-07,5.290686E-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.290686E-06,0,0,0,0,0,0,0,0,0,0,0,0
731,62646.39,-7.076,25.0329,96.2375,4.7301,5.8927,2.5035,24.86,24.4,4,16.84,43.57,4.34,101.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.54043,2.092938E-07,5.13616E-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13616E-06,0,0,0,0,0,0,0,0,0,0,0,0
732,62646.39,-7.0921,25.032,96.2397,4.7318,5.8927,2.5036,24.98,24.52,4,16.84,43.57,4.32,101.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.53596,2.048793E-07,5.026909E-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.026909E-06,0,0,0,0,0,0,0,0,0,0,0,0
733,62646.39,-7.0893,25.041,96.2429,4.735,5.8905,2.5036,24.97,24.48,4,16.84,43.57,4.29,101.785,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,24.53393,2.135434E-07,5.239059E-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.239059E-06,0,0,0,0,0,0,0,0,0,0,0,0
734,62646.39,-7.0933,25.038,96.2401,4.7384,5.892,2.5031,24.94,24.48,4,16.84,43.57,4.68,101.785,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,24.54065,2.176237E-07,5.340627E-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.340627E-06,0,0,0,0,0,0,0,0,0,0,0,0
735,62646.39,-7.0829,25.0393,96.2407,4.7267,5.8943,2.5031,25.13,24.67,4,16.84,43.57,4.3,101.785,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,24.537,2.107973E-07,5.172335E-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.172335E-06,0,0,0,0,0,0,0,0,0,0,0,0
