"","Seconds","Date_Time","CO2ppm","WVppt","RefBP","DegC1","DegC2","Volts_6","FRB_mlmin","FRC_mlmin","Chamber","TC1","RH_pct","Light_Lux","BP_kPa","Act_1","Act_2","Act_3","Act_4","Act_5","Act_6","Act_7","Act_8","Act_9","Act_10","Act_11","Act_12","Act_13","Act_14","Act_15","Act_16","c_FRC_mlmin","c_CO2ppm","CO2_mlmin","FlyChamber1","FlyChamber2","FlyChamber3","FlyChamber4","FlyChamber5","FlyChamber6","FlyChamber7","FlyChamber8","FlyChamber9","FlyChamber10","FlyChamber11","FlyChamber12","FlyChamber13","FlyChamber14","FlyChamber15","FlyChamber16","CO2_mlminFly1","CO2_mlminFly2","CO2_mlminFly3","CO2_mlminFly4","CO2_mlminFly5","CO2_mlminFly6","CO2_mlminFly7","CO2_mlminFly8","CO2_mlminFly9","CO2_mlminFly10","CO2_mlminFly11","CO2_mlminFly12","CO2_mlminFly13","CO2_mlminFly14","CO2_mlminFly15","CO2_mlminFly16"
"402",401,61962.05,-6.6592,25.0354,95.0147,4.4117,5.7282,2.5032,25,24.96,1,18,21.27,4.8,100.125,0,0,0.01,0,0,0,0.05,0,0,0,0,0,0,0,0,0,24.96291,6.187949e-07,1.544692e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.544692e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403",402,61962.05,-6.6904,25.0473,95.018,4.4091,5.7298,2.5034,25.01,24.92,1,18,21.27,4.73,100.126,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,1.5,24.94891,6.274152e-07,1.565332e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.565332e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404",403,61962.05,-6.6908,25.0417,95.0204,4.4113,5.7296,2.5031,24.96,24.84,1,18,21.41,4.78,100.125,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.84,24.95424,6.220556e-07,1.552292e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.552292e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405",404,61962.05,-6.7132,25.0437,95.0206,4.4163,5.725,2.5032,25.03,24.93,1,17.91,21.41,4.78,100.125,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.47,24.93502,6.158461e-07,1.535614e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.535614e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",405,61962.05,-6.7197,25.0395,95.0174,4.4131,5.7293,2.5031,25.11,25.09,1,17.91,21.47,4.8,100.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,24.93248,6.185966e-07,1.542315e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.542315e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407",406,61962.05,-6.7395,25.0439,95.017,4.4132,5.7299,2.5022,24.94,24.83,1,17.91,21.47,4.77,100.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,24.92561,6.164522e-07,1.536545e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.536545e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",407,61962.05,-6.7548,25.0405,95.0148,4.4107,5.7311,2.5031,24.99,24.96,1,17.91,21.47,4.78,100.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,24.91548,6.003203e-07,1.495727e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.495727e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",408,61962.05,-6.7711,25.04,95.0113,4.414,5.7315,2.5028,25.02,25.01,1,17.91,21.47,4.78,100.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,24.92925,6.004353e-07,1.49684e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49684e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410",409,61962.05,-6.7852,25.0186,95.0187,4.4088,5.7264,2.5028,24.94,24.88,1,17.91,21.47,4.82,100.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,24.94881,5.988331e-07,1.494018e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.494018e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",410,61962.05,-6.7981,25.0127,95.0168,4.4064,5.7262,2.5031,24.98,24.86,1,17.91,21.47,4.77,100.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,24.9652,5.855732e-07,1.461895e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461895e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",411,61962.05,-6.8105,25.0128,95.0181,4.4111,5.7271,2.5033,24.99,24.98,1,17.91,21.47,5.06,100.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,24.96289,5.931029e-07,1.480556e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.480556e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",412,61962.05,-6.8181,25.0221,95.0177,4.4101,5.7277,2.5029,24.97,24.94,1,17.91,21.45,4.77,100.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,24.97945,5.921455e-07,1.479147e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.479147e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414",413,61962.05,-6.8261,25.029,95.0169,4.4099,5.7268,2.5029,25.06,25.03,1,17.91,21.45,4.73,100.123,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,2.97,24.99467,5.877781e-07,1.469132e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.469132e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415",414,61962.05,-6.8201,25.0353,95.0186,4.4068,5.7261,2.5037,25.05,25.09,1,17.91,21.45,4.78,100.124,0,0,0,5.09,0,0,4.5,0,0,0,0,0,0,0,0,2.38,24.99196,5.955711e-07,1.488449e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.488449e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",415,61962.05,-6.8301,25.0381,95.0207,4.4043,5.7256,2.5031,25,25.04,1,17.91,21.45,4.78,100.123,0,0,0,8.9,0,0,4.03,0,0,0,0,0,0,0,0,6.59,24.9952,5.994162e-07,1.498253e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.498253e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"417",416,61962.05,-6.8398,25.0356,95.0176,4.404,5.7258,2.504,25.01,24.97,1,17.91,21.44,4.78,100.122,0,0,0,9.67,0,0,8.27,0,0,0,0,0,0,0,0,4.94,24.98788,5.983219e-07,1.49508e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49508e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418",417,61962.05,-6.8624,25.038,95.014,4.4119,5.7272,2.5045,24.97,24.95,1,17.91,21.44,4.77,100.122,0,0,0,10.88,0,0,6.15,0,0,0,0,0,0,0,0,3.21,24.98041,5.887981e-07,1.470842e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.470842e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419",418,61962.05,-6.8597,25.0394,95.0124,4.4127,5.7269,2.5037,25.05,25.01,1,17.91,21.44,4.77,100.122,0,0,0,8.37,0,0,6.08,0,0,0,0,0,0,0,0,7.81,24.97623,5.99597e-07,1.497567e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.497567e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"420",419,61962.05,-6.8741,25.0343,95.0159,4.4081,5.7236,2.5017,24.94,24.83,1,17.91,21.44,4.77,100.122,0,0,0,6.21,0,0,7.17,0,0,0,0,0,0,0,0,6.08,24.9621,6.124916e-07,1.528908e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.528908e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421",420,61962.05,-6.8868,25.0286,95.0173,4.4035,5.7262,2.5021,25.02,25,1,17.91,21.44,4.77,100.123,0,0,0,4.99,0,0,4.03,0,0,0,0,0,0,0,0,5.11,24.94178,6.00214e-07,1.497041e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.497041e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422",421,61962.05,-6.8787,25.0319,95.0201,4.404,5.7195,2.5028,24.94,24.91,1,17.91,21.44,4.77,100.123,0,0,0,5.43,0,0,3.39,0,0,0,0,0,0,0,0,2.87,24.9472,5.943274e-07,1.48268e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48268e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423",422,61962.05,-6.8826,25.0382,95.0171,4.4067,5.7207,2.503,24.94,24.9,1,17.91,21.44,5.14,100.123,0,0,0,3.06,0,0,5.85,0,0,0,0,0,0,0,0,6.12,24.95255,5.995951e-07,1.496143e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496143e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424",423,61962.05,-6.8844,25.0286,95.018,4.4166,5.7146,2.503,25.13,25.09,1,17.91,21.44,4.77,100.122,0,0,0,1.29,0,0,8.16,0,0,0,0,0,0,0,0,3.44,24.95128,5.870643e-07,1.4648e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4648e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425",424,61962.05,-6.885,25.0497,95.0173,4.4096,5.7187,2.5029,25.05,25,1,17.91,21.47,5.16,100.123,0,0,0,0.73,0,0,7.4,0,0,0,0,0,0,0,0,4.56,24.96214,5.707846e-07,1.4248e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4248e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"426",425,61962.05,-6.9038,25.0402,95.0155,4.4044,5.7141,2.5018,24.96,24.85,1,17.91,21.47,4.77,100.124,0,0,0,0.54,0,0,5.67,0,0,0,0,0,0,0,0,2.57,24.96555,5.741105e-07,1.433298e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.433298e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",426,61962.05,-6.9084,25.0402,95.016,4.4045,5.7135,2.5027,24.99,25,1,17.91,21.47,5.06,100.125,0,0,0,0.31,0,0,5.81,0,0,0,0,0,0,0,0,1.44,24.98233,5.756149e-07,1.43802e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43802e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",427,61962.05,-6.9013,25.0422,95.018,4.4057,5.7173,2.5028,25.04,25.04,1,17.91,21.47,4.77,100.127,0,0,0,0.13,0,0,3.27,0,0,0,0,0,0,0,0,0.81,24.96635,5.806436e-07,1.449655e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.449655e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429",428,61962.05,-6.9051,25.0356,95.0197,4.4145,5.7154,2.5023,24.89,24.87,1,17.91,21.47,4.77,100.128,0,0,0,0.1,0,0,1.84,0,0,0,0,0,0,0,0,0.46,24.97624,5.82807e-07,1.455633e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455633e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430",429,61962.05,-6.9188,25.0417,95.0217,4.4109,5.7149,2.5031,25,24.95,1,17.91,21.47,4.99,100.129,0,0,0,0.05,0,0,2.53,0,0,0,0,0,0,0,0,0.26,24.9696,5.73308e-07,1.431527e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.431527e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431",430,61962.05,-6.9215,25.0379,95.0208,4.4116,5.713,2.5037,25.1,25.06,1,17.91,21.47,4.8,100.129,0,0,0,0.02,0,0,2.55,0,0,0,0,0,0,0,0,0.14,24.93367,5.753393e-07,1.434532e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.434532e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",431,61962.05,-6.9107,25.044,95.024,4.4086,5.7072,2.5032,24.96,24.92,1,17.91,21.47,4.99,100.13,0,0,0,0.02,0,0,4.81,0,0,0,0,0,0,0,0,0.08,24.94519,5.816751e-07,1.451e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.451e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",432,61962.05,-6.9244,25.0255,95.0266,4.405,5.7072,2.5033,24.98,24.96,1,17.91,21.47,4.82,100.13,0,0,0,0.01,0,0,7.77,0,0,0,0,0,0,0,0,0.05,24.94337,5.91239e-07,1.474749e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.474749e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434",433,61962.05,-6.9332,25.0383,95.0225,4.4066,5.708,2.5027,24.91,24.88,1,17.91,21.47,4.78,100.13,0,0,0,0,0,0,6.06,0,0,0,0,0,0,0,0,2.28,24.94136,6.025028e-07,1.502724e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.502724e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435",434,61962.05,-6.9309,25.0343,95.02,4.4037,5.7005,2.503,25.1,24.98,1,17.91,21.47,4.77,100.13,0,0,0,0,0,0,8.28,0,0,0,0,0,0,0,0,2.41,24.938,6.013212e-07,1.499575e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.499575e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436",435,61962.05,-6.9314,25.0294,95.021,4.4023,5.6978,2.504,24.95,24.84,1,17.91,21.47,5.14,100.131,0,0,0,0,0,0,10.85,0,0,0,0,0,0,0,0,1.35,24.94101,5.998201e-07,1.496012e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496012e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437",436,61962.05,-6.9511,25.0284,95.0204,4.401,5.7012,2.5036,24.95,24.84,1,17.91,21.47,4.78,100.13,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,1.89,24.9145,6.021643e-07,1.500262e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.500262e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438",437,61962.05,-6.9326,25.0333,95.0196,4.4041,5.7005,2.5037,25.07,25.1,1,17.91,21.47,5.02,100.13,0,0,0,0,0,0,5.68,0,0,0,0,0,0,0,0,1.06,24.88905,6.012654e-07,1.496492e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496492e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439",438,61962.05,-6.9267,25.0326,95.0162,4.404,5.7057,2.5023,24.94,24.88,2,17.91,21.47,4.77,100.13,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0.6,24.8918,5.946688e-07,1.480238e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.480238e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440",439,61962.05,-6.9351,25.0325,95.0233,4.4066,5.7059,2.5028,25,24.97,2,17.91,21.47,5.14,100.13,0,0,0,0,0,0,4.23,0,0,0,0,0,0,0,0,0.34,24.88739,5.989542e-07,1.490641e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.490641e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441",440,61962.05,-6.9251,25.0165,95.0262,4.4047,5.7005,2.5027,24.85,24.76,2,17.91,21.47,4.73,100.13,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0.19,24.87242,6.072235e-07,1.510312e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.510312e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",441,61962.05,-6.9435,25.0211,95.0228,4.4021,5.7029,2.5023,24.99,24.82,2,17.91,21.47,4.82,100.129,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0.11,24.85137,6.070375e-07,1.508571e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.508571e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443",442,61962.05,-6.9389,25.0294,95.0225,4.4079,5.6988,2.5034,24.95,24.78,2,17.91,21.47,4.73,100.13,0,0,0,0,0,0,6.28,0,0,0,0,0,0,0,1.5,0.06,24.8557,6.026988e-07,1.49805e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49805e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",443,61962.05,-6.9423,25.0341,95.0208,4.4085,5.7028,2.5027,24.92,24.87,2,17.91,21.47,4.77,100.131,0,0,0,0,0,0,6.91,0,0,0,0,0,0,0,0.84,1.53,24.85266,5.955629e-07,1.480132e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.480132e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445",444,61962.05,-6.9401,25.0353,95.0195,4.4095,5.7043,2.5027,25.04,24.94,2,17.91,21.47,4.78,100.132,0,0,7.88,0,0,0,10.07,0,0,0,0,0,0,0,0.47,2.36,24.83404,5.921135e-07,1.470457e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.470457e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446",445,61962.05,-6.9318,25.0417,95.024,4.3995,5.6985,2.5024,24.94,24.83,2,17.91,21.47,5.03,100.132,0,0,4.43,0,0,0,7.92,0,0,0,0,0,0,0,0.27,5.83,24.83832,5.861917e-07,1.456002e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.456002e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447",446,61962.05,-6.952,25.0337,95.0255,4.4011,5.6981,2.5034,24.92,24.76,2,17.91,21.47,5.03,100.132,0,0,2.49,0,0,0,14.02,0,0,0,0,0,0,0,0.15,4.78,24.83989,5.815215e-07,1.444493e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.444493e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448",447,61962.05,-6.9548,25.0281,95.0251,4.3961,5.6924,2.5035,25.05,24.91,2,17.91,21.47,4.75,100.132,0,0,1.4,0,0,0,10.51,0,0,0,0,0,0,0,0.08,2.69,24.87046,5.770459e-07,1.43514e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43514e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449",448,61962.05,-6.9476,25.0361,95.0235,4.4076,5.6887,2.5036,25.05,24.95,2,17.91,21.52,4.8,100.132,0,0,0.79,0,0,0,9.66,0,0,0,0,0,0,0,0.05,1.51,24.87313,5.616341e-07,1.39696e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39696e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450",449,61962.05,-6.9534,25.0398,95.0231,4.4057,5.6885,2.5018,24.99,24.85,2,17.91,21.52,4.78,100.131,0,0,0.44,0,0,0,8.75,0,0,0,0,0,0,0,0.03,0.85,24.87493,5.452013e-07,1.356185e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.356185e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",450,61962.05,-6.9624,25.0236,95.022,4.3949,5.6914,2.5026,24.93,24.76,2,17.91,21.52,5.03,100.131,0,0,0.25,0,0,0,9.17,0,0,0,0,0,0,0,0.02,0.48,24.87596,5.31301e-07,1.321662e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.321662e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452",451,61962.05,-6.9583,25.028,95.0223,4.3886,5.6932,2.5025,24.97,24.85,2,17.91,21.52,4.78,100.131,0,0,0.14,0,0,0,5.16,0,0,0,0,0,0,0,0.01,3.64,24.86899,5.153599e-07,1.281648e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.281648e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453",452,61962.05,-6.9498,25.0248,95.0196,4.3905,5.6917,2.503,25.06,24.99,2,17.91,21.52,5.11,100.13,0,0,0.08,0,0,0,4.4,0,0,0,0,0,0,0,0,3.55,24.87821,4.9546e-07,1.232616e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.232616e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454",453,61962.05,-6.948,25.0295,95.0212,4.3899,5.6901,2.502,25.06,24.95,2,17.91,21.52,4.73,100.13,0,0,0.04,0,0,0,2.48,0,0,0,0,0,0,0,0,2,24.89369,4.813943e-07,1.198368e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.198368e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455",454,61962.05,-6.9533,25.0458,95.0201,4.3859,5.6884,2.5022,24.99,24.81,2,17.91,21.52,4.75,100.13,0,0,0.02,0,0,0,4.39,0,0,0,0,0,0,0,0,2.25,24.87773,4.688878e-07,1.166486e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166486e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456",455,61962.05,-6.9528,25.0403,95.0197,4.3923,5.6874,2.5023,24.99,24.86,2,17.91,21.52,4.73,100.13,0,0,0.01,0,0,0,2.47,0,0,0,0,0,0,0,0,1.26,24.87189,4.590941e-07,1.141854e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.141854e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457",456,61962.05,-6.9559,25.0443,95.0217,4.3969,5.6846,2.5026,25.05,24.89,2,17.91,21.52,5.14,100.129,0,0,0.01,0,0,0,4.39,0,0,0,0,0,0,0,0,0.71,24.86588,4.478621e-07,1.113649e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.113649e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458",457,61962.05,-6.9372,25.0424,95.022,4.397,5.684,2.5033,24.92,24.8,2,17.91,21.52,5.12,100.129,0,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,1.99,24.87208,4.396935e-07,1.093609e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.093609e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459",458,61962.05,-6.9478,25.0187,95.0207,4.388,5.6821,2.5045,25.08,24.94,2,17.91,21.51,4.73,100.128,0,0,0,0,0,0,1.39,0,0,0,0,0,0,0,0,2.24,24.85426,4.288292e-07,1.065823e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.065823e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460",459,61962.05,-6.9394,25.0271,95.0216,4.3884,5.6797,2.5045,25.1,24.91,2,17.79,21.5,4.73,100.128,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,1.68,24.84253,4.135261e-07,1.027303e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.027303e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461",460,61962.05,-6.9407,25.0367,95.0177,4.3858,5.6805,2.5037,24.92,24.71,2,17.79,21.5,4.73,100.127,0,0,0,0,0,0,4.19,0,0,0,0,0,0,0,0,0.95,24.85236,4.051304e-07,1.006845e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006845e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462",461,61962.05,-6.9511,25.043,95.0172,4.3843,5.68,2.5042,24.94,24.84,2,17.79,21.5,4.73,100.127,0,0,0,0,0,0,4.98,0,0,0,0,0,0,0,0,0.53,24.85702,3.956447e-07,9.834548e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.834548e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463",462,61962.05,-6.952,25.0391,95.0177,4.3846,5.6789,2.5035,24.98,24.86,2,17.79,21.5,4.78,100.126,0,0,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0.3,24.86226,3.942127e-07,9.80102e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80102e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464",463,61962.05,-6.9389,25.0348,95.0207,4.3873,5.6787,2.5032,25.1,24.98,2,17.79,21.5,4.96,100.126,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0.13,24.8695,3.868346e-07,9.620385e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.620385e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465",464,61962.05,-6.9439,25.0262,95.0193,4.3895,5.6815,2.5036,24.92,24.8,2,17.79,21.5,4.73,100.126,0,0,0,0,0,0,5.74,0,0,0,0,0,0,0,0,0.09,24.86293,3.692493e-07,9.180621e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.180621e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466",465,61962.05,-6.9433,25.0293,95.022,4.3995,5.6868,2.5046,24.94,24.89,2,17.79,21.5,4.8,100.126,0,0,0,0,0,0,6.23,0,0,0,0,0,0,0,0,0.05,24.85599,3.606152e-07,8.96345e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96345e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467",466,61962.05,-6.939,25.0354,95.0195,4.391,5.6822,2.5041,25.05,24.89,2,17.79,21.5,4.73,100.126,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0.03,24.88404,3.477363e-07,8.653087e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.653087e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468",467,61962.05,-6.948,25.033,95.019,4.3876,5.6799,2.5042,24.97,24.85,2,17.79,21.5,5.12,100.126,0,0,0,0,0,0,5.91,0,0,0,0,0,0,0,0,0.02,24.89896,3.339171e-07,8.314189e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.314189e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469",468,61962.05,-6.953,25.0349,95.0205,4.3713,5.6827,2.5022,25.04,24.95,2,17.79,21.5,4.8,100.125,0,0,0,0,0,0,9.24,0,0,0,0,0,0,0,0,0.01,24.8926,3.288775e-07,8.186614e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.186614e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470",469,61962.05,-6.9613,25.0362,95.0198,4.3767,5.6816,2.5026,24.95,24.83,2,17.75,21.5,4.78,100.125,0,0,0,0,0,0,8.43,0,0,0,0,0,0,0,0,0.01,24.89995,3.263821e-07,8.126898e-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.126898e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
