Seconds,Date_Time,CO2ppm,WVppt,RefBP,DegC1,DegC2,Volts_6,FRB_mlmin,FRC_mlmin,Chamber,TempC,RH_pct,Light_Lux,BP_kPa,Act_1,Act_2,Act_3,Act_4,Act_5,Act_6,Act_7,Act_8,Act_9,Act_10,Act_11,Act_12,Act_13,Act_14,Act_15,Act_16,c_FRC_mlmin,c_CO2ppm,CO2_mlmin,FlyChamber1,FlyChamber2,FlyChamber3,FlyChamber4,FlyChamber5,FlyChamber6,FlyChamber7,FlyChamber8,FlyChamber9,FlyChamber10,FlyChamber11,FlyChamber12,FlyChamber13,FlyChamber14,FlyChamber15,FlyChamber16,CO2_mlminFly1,CO2_mlminFly2,CO2_mlminFly3,CO2_mlminFly4,CO2_mlminFly5,CO2_mlminFly6,CO2_mlminFly7,CO2_mlminFly8,CO2_mlminFly9,CO2_mlminFly10,CO2_mlminFly11,CO2_mlminFly12,CO2_mlminFly13,CO2_mlminFly14,CO2_mlminFly15,CO2_mlminFly16
560,62646.48,-1.8846,25.0388,96.2521,30.1352,29.1409,2.5033,24.99,24.87,2,23.49,32.41,4.74,101.797,0,0,0,0.24,1.97,15.07,4.08,0,18.52,0.32,22.86,3.7,0,0,23.41,3.49,24.86423,5.16464E-06,1.284148E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.284148E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,62646.48,-1.8913,25.039,96.2505,30.1314,29.143,2.5033,25.11,24.99,2,23.49,32.38,4.41,101.797,0,0,0,0.14,1.11,20.1,7.36,0,21.39,0.24,12.86,6.58,0,0,14.29,1.97,24.84482,5.170191E-06,1.284525E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.284525E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,62646.48,-1.9046,25.03,96.2484,30.1319,29.1379,2.5034,25.02,24.85,2,23.49,32.38,4.36,101.797,0,0,0,0.08,0.62,20.31,4.14,0,18.45,0.1,25.23,3.7,0,0,10.29,1.11,24.85088,5.168011E-06,1.284296E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.284296E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,62646.48,-1.9193,25.0359,96.2473,30.1284,29.1396,2.5032,24.86,24.65,2,23.49,32.38,4.41,101.797,0,0,0,0.04,8.79,12.55,2.33,0,28.94,0.08,19.44,2.08,0,0,6.91,0.62,24.84108,5.157226E-06,1.28111E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28111E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,62646.48,-1.9246,25.0237,96.2491,30.1272,29.1397,2.505,25.01,24.85,2,23.49,32.38,4.62,101.797,0,0,0,0.02,8.13,13.25,1.31,0,30.72,0.03,11.58,3.42,0,0,3.89,0.35,24.82663,5.146074E-06,1.277596E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.277596E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,62646.48,-1.9277,25.0336,96.2512,30.1242,29.1333,2.5035,25.08,24.87,2,23.54,32.36,4.41,101.797,0,0,0,0.01,12.26,9.7,0.74,0,19.53,0.02,8.01,9.05,0,0,2.19,0.2,24.80063,5.133643E-06,1.273176E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.273176E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,62646.48,-1.9303,25.0295,96.2508,30.1256,29.1446,2.4997,24.92,24.69,2,23.54,32.36,4.72,101.797,0,0,1.12,0.01,6.9,5.46,0.41,0,16.05,0.01,7.88,22.9,0,0,1.23,0.11,24.7862,5.119126E-06,1.268837E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.268837E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,62646.48,-1.939,25.0331,96.2501,30.1234,29.1421,2.5021,24.98,24.79,2,23.54,32.36,4.41,101.797,0,0,0.63,0,3.88,6.82,6.98,0,9.03,1.51,8.91,34.63,0,0,0.69,0.06,24.77946,5.109689E-06,1.266153E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266153E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,62646.48,-1.9302,25.0326,96.2461,30.1381,29.134,2.5027,25.13,24.89,2,23.54,32.36,4.62,101.797,0,0,0.36,0,7.81,3.84,18.55,0,7.33,0.85,8.26,14.61,0,0,0.39,0.04,24.78091,5.106834E-06,1.26552E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26552E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,62646.48,-1.9384,25.0355,96.2445,30.1368,29.1358,2.5052,25,24.75,2,23.54,32.36,4.25,101.798,0,0,0.2,0,6.08,2.16,12.12,0,4.12,0.48,24.15,13.28,0,0,0.22,0.02,24.80448,5.102346E-06,1.26561E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26561E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,62646.48,-1.9528,25.0413,96.2461,30.1302,29.1325,2.5042,25.04,24.82,2,23.54,32.37,4.42,101.798,0,0,0.11,0,3.42,1.21,6.82,0,18.63,0.27,27.83,11.46,0,0,0.12,0.01,24.82237,5.087423E-06,1.262819E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.262819E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,62646.48,-1.9577,25.0429,96.2457,30.1347,29.1348,2.5055,24.96,24.73,2,23.54,32.37,4.42,101.798,0,0,3.44,0,1.92,0.68,7.59,0,20.23,0.15,18.28,4.84,0,0,0.07,0.01,24.80759,5.080871E-06,1.260442E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.260442E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,62646.48,-1.9733,25.0396,96.2482,30.1278,29.1403,2.5037,25.03,24.84,2,23.54,32.37,4.83,101.798,0,0,8.31,0,1.08,0.38,15.33,0,15.32,0.08,26.03,3.63,0,0,0.04,0,24.80929,5.087199E-06,1.262098E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.262098E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,62646.48,-1.9724,25.035,96.2509,30.1333,29.1514,2.5023,24.97,24.84,2,23.54,32.37,4.46,101.798,0,0,6.17,0,15.8,0.22,24.75,0,8.62,0.05,25.14,1.53,0,0,0.02,0,24.80871,5.075025E-06,1.259048E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.259048E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,62646.48,-1.9729,25.0368,96.2506,30.1311,29.1424,2.5032,25.03,24.87,2,23.54,32.37,4.7,101.798,0,0,3.47,0,10.01,0.12,26.67,0,4.85,0.03,43.96,1.99,0,0,0.01,5.44,24.7889,5.055962E-06,1.253318E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.253318E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,62646.48,-1.9941,25.0349,96.2461,30.1448,29.1426,2.5033,24.96,24.8,2,23.54,32.35,4.48,101.798,0,0,1.95,0,5.63,2.32,15,0,2.73,0.02,57.16,1.12,0,0,0.01,20.67,24.79115,5.045517E-06,1.250842E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.250842E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,62646.48,-1.9933,25.0404,96.2481,30.1369,29.1414,2.5026,24.95,24.76,2,23.54,32.35,4.8,101.798,0,0,1.1,0,5.98,4.49,8.44,0,1.53,0.01,33.28,0.63,0,0,0,15.5,24.79827,5.039848E-06,1.249795E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.249795E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,62646.48,-1.997,25.0406,96.2477,30.1442,29.1419,2.5027,24.91,24.71,2,23.54,32.35,4.22,101.798,0,0,0.62,0,3.36,2.53,6.25,0,0.86,0,18.72,2.98,0,0,0,8.72,24.78267,5.024393E-06,1.245179E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.245179E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,62646.48,-1.9995,25.0498,96.2471,30.1364,29.1293,2.5013,25.01,24.76,2,23.54,32.35,4.79,101.798,0,0,0.35,0,10.89,1.42,4.64,0,0.49,0,10.53,14.8,0,0,0,7.15,24.76767,5.00205E-06,1.238891E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.238891E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,62646.48,-2.0013,25.0487,96.2447,30.1325,29.1322,2.5025,24.91,24.74,2,23.54,32.35,4.83,101.797,0,0,0.2,0,15.88,0.8,4.11,0,0.27,0,5.92,9.83,0,0,0,11.15,24.75057,4.982515E-06,1.233201E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.233201E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,62646.48,-1.9946,25.0451,96.2454,30.129,29.1349,2.5025,25,24.82,2,23.53,32.34,4.49,101.797,0,0,0.11,0,15.12,0.45,4,0,0.15,0,3.33,10.59,0,0,0,7.77,24.75961,4.964471E-06,1.229184E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.229184E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,62646.48,-1.9899,25.0441,96.2436,30.1257,29.1391,2.5028,25.07,24.85,2,23.53,32.34,4.46,101.797,0,0,0.06,0,21.82,0.25,3.37,0,0.09,0,1.87,25.46,0,0,0,15.62,24.7519,4.953504E-06,1.226086E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.226086E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,62646.48,-2.0076,25.0582,96.2469,30.1257,29.1344,2.5019,24.92,24.68,2,23.53,32.34,4.49,101.797,0,0,0.03,0,17.52,0.14,1.9,0,0.05,0,1.05,27.63,0,0,0,13.29,24.7683,4.948415E-06,1.225638E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.225638E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,62646.48,-2.0279,25.0312,96.2474,30.1269,29.1337,2.5027,24.91,24.7,2,23.53,32.34,4.53,101.797,0,0,0.02,0,12.11,0.08,1.07,0,0.03,0,0.59,41.98,0,0,0,6.87,24.77716,4.942727E-06,1.224667E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224667E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,62646.48,-2.0152,25.0323,96.2468,30.1261,29.14,2.5032,25.02,24.78,2,23.53,32.34,4.46,101.797,0,0,0.01,0,9.62,0.05,1.73,0,0.02,0,0.33,23.61,0,0,0,18.12,24.79279,4.936348E-06,1.223858E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223858E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,62646.48,-2.0147,25.0199,96.2479,30.1361,29.1368,2.5035,25.01,24.88,2,23.53,32.34,4.51,101.797,0,0,0.01,0,7.66,0.03,0.97,0,0.01,0,0.19,30.16,0,0,0,36.84,24.80034,4.943117E-06,1.22591E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22591E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,62646.48,-2.027,25.0343,96.2492,30.1341,29.1427,2.503,25.1,24.86,2,23.53,32.34,4.49,101.797,0,0,0,2.81,4.31,0.01,5.05,0,0,0,0.11,22.59,0,0,0,15.54,24.81966,4.949533E-06,1.228457E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.228457E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,62646.48,-2.0269,25.0301,96.2515,30.1337,29.1452,2.5033,24.92,24.71,2,23.53,32.34,4.83,101.797,0,0,0,9.27,2.42,1.51,20.84,0,0,0,0.06,14.21,0,0,0,11.66,24.84754,4.939551E-06,1.227357E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.227357E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,62646.48,-2.034,25.0367,96.247,30.1288,29.1474,2.5054,25.04,24.93,2,23.53,32.34,4.49,101.797,0,0,0,7.46,2.49,1.97,11.72,0,0,0,3.41,15.49,0,0,0,4.92,24.85296,4.935465E-06,1.226609E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.226609E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,62646.48,-2.0423,25.0279,96.2442,30.1502,29.1475,2.5044,25.03,24.83,2,23.53,32.34,4.49,101.797,0,0,0,11.68,8.15,1.11,24.22,0,0,0,1.92,9.84,0,0,0,2.77,24.87035,4.938967E-06,1.228339E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.228339E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,62646.48,-2.0606,25.0342,96.2455,30.1403,29.1455,2.5038,25.07,24.92,2,23.53,32.36,4.51,101.797,0,0,0,11.01,10.21,0.62,28.25,0,0,0,1.08,5.53,0,0,0,13.56,24.86451,4.939706E-06,1.228234E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.228234E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,62646.48,-2.0658,25.0336,96.2489,30.1288,29.1563,2.5025,24.98,24.87,2,23.53,32.36,4.82,101.796,0,0,0,12.76,12.49,1.48,29.76,0,0,0,0.61,5.36,0,0,0,16.81,24.84605,4.936931E-06,1.226632E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.226632E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,62646.48,-2.0731,25.0366,96.2462,30.1347,29.1518,2.5032,25.07,24.91,2,23.53,32.36,4.49,101.797,0,0,0,9.8,7.03,0.83,33.43,0,0,0,0.34,3.02,0,0,0,16.21,24.83797,4.942049E-06,1.227505E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.227505E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,62646.48,-2.0803,25.0335,96.2463,30.1301,29.1511,2.5036,25.01,24.83,2,23.53,32.36,4.53,101.796,0,0,0,6.64,5.45,0.47,20.49,0,0,0,0.19,1.7,0,0,0,27.3,24.83176,4.948055E-06,1.228689E-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.228689E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,62646.48,-2.0835,25.0249,96.2483,30.1267,29.1431,2.5031,24.89,24.62,3,23.53,32.36,4.51,101.795,0,0,0,3.73,3.07,0.26,11.53,0,0,0,0.11,2.45,0,0,0,15.36,24.80798,4.948905E-06,1.227723E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.227723E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
595,62646.48,-2.0907,25.0472,96.2484,30.1283,29.1418,2.5031,25.08,24.84,3,23.53,32.36,4.49,101.795,0,0,0,2.1,6.79,0.15,6.48,0,0,0,0.06,3.07,0,0,0,8.64,24.76064,4.949147E-06,1.225441E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.225441E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
596,62646.48,-2.0864,25.0416,96.2496,30.1344,29.1509,2.5035,25.05,24.76,3,23.53,32.36,4.12,101.795,0,0,0,1.18,3.82,0.08,3.65,0,0,0,0.03,1.73,0,3.75,0,4.86,24.73019,4.94887E-06,1.223865E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223865E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
597,62646.48,-2.1005,25.0416,96.2524,30.1339,29.1486,2.5022,24.98,24.75,3,23.53,32.36,4.49,101.795,0,0,0,0.66,4.4,0.05,2.05,0,0,0,0.02,0.97,0,4.36,0,2.73,24.72168,4.938207E-06,1.220808E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220808E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
598,62646.48,-2.1101,25.0335,96.2489,30.1361,29.1534,2.5019,25,24.78,3,23.53,32.36,4.49,101.795,0,0,0,0.37,17.47,0.03,3.4,0,0,0,0.01,0.55,0,2.45,0,1.54,24.72387,4.928837E-06,1.218599E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.218599E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
599,62646.48,-2.1372,25.0444,96.2471,30.1422,29.1687,2.5018,24.92,24.64,3,23.53,32.36,4.49,101.795,0,0,0,0.21,19.2,0.01,3.41,0,0,0,2.26,4.06,0,1.38,0,0.86,24.72981,4.933068E-06,1.219938E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219938E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
600,62646.48,-2.1547,25.0589,96.2489,30.1406,29.16,2.5023,24.87,24.62,3,23.53,32.36,4.51,101.795,0,0,0,0.09,8.1,0.01,6.42,0,0,0,2.39,5.09,0,0.78,0,0.49,24.75222,4.937724E-06,1.222196E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222196E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
601,62646.48,-2.1637,25.0426,96.2489,30.1351,29.1445,2.5029,24.96,24.75,3,23.53,32.36,4.49,101.796,0,0,0,0.05,11.33,0,3.61,0,2.25,0,11.1,4.37,0,0.44,0,0.27,24.7708,4.941342E-06,1.22401E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22401E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
602,62646.48,-2.1624,25.0315,96.247,30.1393,29.1507,2.5034,25,24.83,3,23.53,32.36,4.66,101.796,0,0,0,0.04,15,0,3.53,0,6.7,0,16.55,2.46,0,0.25,0,0.15,24.78226,4.943648E-06,1.225148E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.225148E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
603,62646.48,-2.1786,25.0344,96.249,30.1384,29.1491,2.5018,25.09,24.98,3,23.53,32.36,4.49,101.797,0,0,0,0.02,11.01,1.13,7.8,0,6.02,0,47,1.38,0,0.14,0,0.09,24.8153,4.951954E-06,1.228842E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.228842E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
604,62646.48,-2.194,25.0327,96.2505,30.1387,29.1541,2.5025,24.97,24.78,3,23.53,32.36,4.49,101.797,0,0,0,0.01,19.32,0.84,12.82,0,3.39,0,26.44,0.78,0,0.08,0,0.05,24.82691,4.960576E-06,1.231558E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.231558E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
605,62646.48,-2.2053,25.0228,96.2484,30.1293,29.1495,2.5028,25,24.83,3,23.53,32.36,4.49,101.797,2.25,0,0,0.01,14.49,0.48,7.21,0,1.9,0,19.37,0.44,0,0.04,0,0.03,24.83784,4.971887E-06,1.234909E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234909E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
606,62646.48,-2.2085,25.0364,96.2461,30.1441,29.1467,2.5031,25.02,24.85,3,23.53,32.36,4.49,101.797,1.27,0,0,0,10.33,1.7,13.62,0,2.57,0,13.15,0.25,0,0.02,0,0.02,24.85332,4.996671E-06,1.241839E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.241839E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
607,62646.48,-2.2121,25.032,96.2491,30.144,29.1477,2.5031,25.02,24.84,3,23.53,32.36,4.49,101.797,0.71,0,6.56,0,10.69,4.14,9.68,0,1.45,0,15.83,0.14,0,0.01,0,11.82,24.86102,5.012615E-06,1.246187E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.246187E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
608,62646.48,-2.2159,25.0305,96.2513,30.144,29.15,2.5034,25.15,24.92,3,23.53,32.36,4.49,101.797,0.4,0,5.19,3,10.7,8.36,8.76,0,0.81,0,8.91,4.02,0,0.01,0,6.65,24.84442,5.022467E-06,1.247802E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.247802E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
609,62646.48,-2.2277,25.019,96.2537,30.1405,29.1525,2.5046,24.96,24.78,3,23.53,32.36,4.71,101.797,0.23,0,2.92,7.31,6.02,9.57,5.95,0,0.34,6.09,5.26,2.96,0,0,0,5.24,24.82566,5.030268E-06,1.248797E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.248797E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
610,62646.48,-2.2405,25.0248,96.2492,30.141,29.1557,2.5037,24.9,24.72,3,23.53,32.33,4.49,101.798,2.38,0,1.64,10.86,6.01,5.38,4.46,0,4.01,6.82,3.94,4.47,0,0,0,5.2,24.8067,5.029111E-06,1.247556E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.247556E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
611,62646.48,-2.2306,25.0367,96.2464,30.1363,29.1558,2.5037,25.01,24.85,3,23.57,32.33,4.86,101.797,1.34,0,0.92,6.11,8.63,5.84,2.51,0,2.25,3.84,2.22,2.51,0,0,0,5.74,24.81825,5.021224E-06,1.24618E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24618E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
612,62646.48,-2.2239,25.0379,96.2457,30.1425,29.1482,2.5021,25.06,24.86,3,23.57,32.33,4.49,101.798,9.38,0,0.52,3.44,8.79,4.38,1.41,0,1.27,16.78,9.12,1.41,0,0,0,3.23,24.80919,5.005764E-06,1.241889E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.241889E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
613,62646.48,-2.2408,25.0429,96.2484,30.1389,29.1519,2.5042,25.04,24.86,3,23.57,32.33,4.49,101.798,6.07,0,0.29,16.37,4.95,1.85,12.78,0,1.66,33.42,6.1,0.6,1.5,0,0,18.99,24.8128,4.995389E-06,1.239496E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.239496E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
614,62646.48,-2.2434,25.0418,96.2455,30.1295,29.1525,2.5037,24.94,24.72,3,23.57,32.29,4.49,101.797,4.55,0,0.16,9.21,2.78,1.04,7.19,0,1.24,28.07,7.57,8.7,1.12,0,0,18.74,24.80159,4.992308E-06,1.238172E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.238172E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
615,62646.48,-2.2437,25.0425,96.2484,30.1356,29.1581,2.5031,24.96,24.77,3,23.58,32.27,4.49,101.797,7.06,0,0.09,10.43,1.56,0.58,5.54,0,0.7,37.16,23.2,4.89,0.63,0,0,25.35,24.79343,4.982282E-06,1.235278E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.235278E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
616,62646.48,-2.2484,25.0264,96.2532,30.136,29.1604,2.502,25.01,24.81,3,23.58,32.27,4.49,101.797,6.22,0,0.05,5.87,2.38,0.33,10.43,0,2.08,47.15,13.05,2.75,9.36,0,0,21.01,24.80744,4.965031E-06,1.231697E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.231697E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
617,62646.48,-2.2434,25.0252,96.2477,30.1444,29.1494,2.5026,25.06,24.88,3,23.58,32.27,4.71,101.797,4.62,0,0.03,3.3,3.59,0.19,9.81,0,1.17,28.77,7.34,10.55,11.45,0,0,28.51,24.8106,4.95402E-06,1.229122E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.229122E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
618,62646.48,-2.2349,25.0269,96.2494,30.1382,29.1468,2.5022,24.99,24.79,3,23.58,32.27,4.67,101.797,4.85,0,0.02,4.86,3.52,3.29,12.45,0,0.49,16.64,16.88,13.25,13.19,0,0,19.97,24.80715,4.949589E-06,1.227852E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.227852E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
619,62646.49,-2.2355,25.0371,96.2484,30.1409,29.1494,2.5048,25.06,24.82,3,23.58,32.27,4.49,101.796,4.23,0,0.01,10.04,1.98,1.85,9.25,0,0.28,16.98,19.99,7.45,21.86,0,0,13.48,24.80519,4.960393E-06,1.230435E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.230435E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
620,62646.49,-2.2508,25.0359,96.2488,30.1439,29.152,2.5033,24.94,24.7,3,23.58,32.27,5.04,101.796,2.38,0,0.01,10.52,1.11,1.04,16.27,0,1.71,14.24,20.25,4.19,25.61,0,0,12.65,24.809,4.981086E-06,1.235757E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.235757E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
621,62646.49,-2.255,25.0472,96.2475,30.1465,29.1554,2.5031,24.99,24.86,3,23.58,32.27,4.51,101.796,4.53,0,0,5.92,0.63,0.59,10.28,0,0.72,14.57,12.89,2.36,28.65,0,0,8.24,24.81691,4.994639E-06,1.239515E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.239515E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
622,62646.49,-2.2552,25.0337,96.248,30.1423,29.1594,2.5033,25.04,24.88,3,23.58,32.27,4.49,101.796,4.8,0,0,3.33,0.35,0.33,9.72,0,0.54,8.2,18.87,3.58,17.24,0,0,11.38,24.81496,5.005059E-06,1.242003E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.242003E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
623,62646.49,-2.2537,25.0311,96.2486,30.1303,29.1533,2.5026,24.99,24.81,3,23.58,32.27,4.49,101.797,2.7,0,0,1.87,0.2,3.56,5.47,0,2.85,7.4,11.62,3.14,29.57,0,0,14.65,24.80936,5.007993E-06,1.242451E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.242451E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
624,62646.49,-2.2582,25.0287,96.2512,30.132,29.1499,2.5041,24.98,24.8,3,23.58,32.27,4.83,101.797,1.52,0,0,1.05,0.11,5.94,3.07,0,1.6,7.53,33.91,11.03,41.87,0,0,36.74,24.80227,5.013441E-06,1.243447E-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.243447E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
