Seconds,Date_Time,CO2ppm,WVppt,RefBP,DegC1,DegC2,Volts_6,FRB_mlmin,FRC_mlmin,Chamber,TempC,RH_pct,Light_Lux,BP_kPa,Act_1,Act_2,Act_3,Act_4,Act_5,Act_6,Act_7,Act_8,Act_9,Act_10,Act_11,Act_12,Act_13,Act_14,Act_15,Act_16,c_FRC_mlmin,c_CO2ppm,CO2_mlmin,FlyChamber1,FlyChamber2,FlyChamber3,FlyChamber4,FlyChamber5,FlyChamber6,FlyChamber7,FlyChamber8,FlyChamber9,FlyChamber10,FlyChamber11,FlyChamber12,FlyChamber13,FlyChamber14,FlyChamber15,FlyChamber16,CO2_mlminFly1,CO2_mlminFly2,CO2_mlminFly3,CO2_mlminFly4,CO2_mlminFly5,CO2_mlminFly6,CO2_mlminFly7,CO2_mlminFly8,CO2_mlminFly9,CO2_mlminFly10,CO2_mlminFly11,CO2_mlminFly12,CO2_mlminFly13,CO2_mlminFly14,CO2_mlminFly15,CO2_mlminFly16
2811,61962.16,2.5938,25.0284,95.5681,4.5609,5.7722,2.5037,25.1,24.99,2,16.26,20.61,4.22,100.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.85465,2.968961E-06,7.379249E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.379249E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,61962.16,2.5866,25.0341,95.566,4.5546,5.7724,2.5025,24.97,24.82,2,16.26,20.61,4.05,100.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8589,2.962641E-06,7.364799E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.364799E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,61962.16,2.5654,25.0324,95.5687,4.5605,5.7704,2.5022,25.05,24.84,2,16.26,20.61,3.8,100.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.87642,2.961769E-06,7.367819E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.367819E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,61962.16,2.5733,25.0311,95.5676,4.5657,5.7647,2.5026,25.06,24.88,2,16.26,20.61,3.8,100.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.85001,2.969675E-06,7.379645E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.379645E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,61962.16,2.5841,25.0348,95.5675,4.557,5.7661,2.5031,24.94,24.76,2,16.26,20.61,3.94,100.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.82403,2.971063E-06,7.375374E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.375374E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,61962.16,2.5805,25.0336,95.5689,4.5692,5.7633,2.5034,24.96,24.9,2,16.26,20.61,3.82,100.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.80172,2.965804E-06,7.355705E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.355705E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2817,61962.16,2.5888,25.034,95.5655,4.566,5.7589,2.5027,24.89,24.68,2,16.26,20.61,3.82,100.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.79165,2.967463E-06,7.356829E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.356829E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,61962.16,2.5772,25.0283,95.5665,4.5563,5.7604,2.5045,24.97,24.82,2,16.26,20.61,3.8,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.77959,2.960027E-06,7.334826E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.334826E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2819,61962.16,2.5839,25.0314,95.5681,4.5543,5.7596,2.5039,25.07,24.87,2,16.26,20.61,4.18,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.79483,2.956313E-06,7.330129E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.330129E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,61962.16,2.5758,25.0272,95.5669,4.5424,5.7601,2.5042,24.88,24.64,2,16.26,20.61,3.8,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.78998,2.951511E-06,7.31679E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31679E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,61962.16,2.5662,25.0296,95.568,4.5474,5.7612,2.5052,25.02,24.78,2,16.26,20.61,3.84,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.79847,2.948669E-06,7.312248E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.312248E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2822,61962.16,2.5702,25.0435,95.5684,4.546,5.7643,2.5048,24.99,24.84,2,16.26,20.61,3.8,100.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.80101,2.96064E-06,7.342687E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.342687E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,61962.16,2.5787,25.0438,95.5702,4.546,5.7646,2.5037,25.06,24.89,2,16.26,20.61,4.09,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.80623,2.956046E-06,7.332837E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.332837E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2824,61962.16,2.5711,25.0315,95.5681,4.5449,5.7676,2.5036,24.98,24.81,2,16.26,20.61,3.8,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.81873,2.961036E-06,7.348915E-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.348915E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,61962.16,2.568,25.0395,95.5709,4.5455,5.7636,2.5026,25.01,24.83,3,16.26,20.61,3.77,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8012,2.971549E-06,7.369799E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.369799E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,61962.16,2.5735,25.0365,95.5701,4.5525,5.7684,2.5031,24.93,24.76,3,16.26,20.61,3.79,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.80354,2.96453E-06,7.353084E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.353084E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,61962.16,2.5781,25.0227,95.569,4.5443,5.7669,2.5016,25.04,24.84,3,16.26,20.61,3.8,100.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.80962,2.963629E-06,7.35265E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35265E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2828,61962.16,2.5698,25.0338,95.5699,4.5504,5.7676,2.5022,24.91,24.73,3,16.26,20.61,3.79,100.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.80779,2.973909E-06,7.377611E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.377611E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2829,61962.16,2.561,25.0343,95.5665,4.5428,5.7608,2.5022,25.01,24.86,3,16.26,20.61,3.8,100.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.79644,2.985555E-06,7.403114E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.403114E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,61962.16,2.571,25.026,95.5662,4.5481,5.7643,2.5027,24.92,24.72,3,16.26,20.61,3.77,100.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8002,2.98662E-06,7.406876E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.406876E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,61962.16,2.5692,25.0265,95.567,4.5507,5.7632,2.5036,24.92,24.78,3,16.26,20.61,3.8,100.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.79731,2.97831E-06,7.385408E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.385408E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,61962.16,2.5651,25.0359,95.5682,4.549,5.7657,2.5033,25.03,24.87,3,16.26,20.61,3.94,100.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.78757,2.962469E-06,7.343241E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.343241E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2833,61962.16,2.5658,25.0317,95.5693,4.5479,5.7636,2.5031,24.99,24.81,3,16.26,20.61,3.8,100.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.78567,2.957655E-06,7.330746E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.330746E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2834,61962.16,2.5704,25.0286,95.5668,4.5471,5.7684,2.5019,25.06,24.88,3,16.26,20.61,3.82,100.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.78685,2.947216E-06,7.305219E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.305219E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2835,61962.16,2.5669,25.0305,95.5685,4.5444,5.7661,2.5029,24.89,24.68,3,16.26,20.61,3.8,100.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.78753,2.939237E-06,7.285643E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.285643E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,61962.16,2.5626,25.0297,95.566,4.5463,5.7591,2.5021,25.04,24.81,3,16.26,20.61,4.18,100.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.794,2.939982E-06,7.289393E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.289393E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,61962.16,2.5812,25.0302,95.5664,4.5491,5.7652,2.5035,24.91,24.69,3,16.26,20.61,3.8,100.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.81473,2.918937E-06,7.243265E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.243265E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2838,61962.16,2.5602,25.031,95.5667,4.5515,5.7646,2.5038,24.93,24.82,3,16.26,20.61,4.2,100.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8251,2.906655E-06,7.215802E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.215802E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,61962.16,2.5611,25.037,95.5679,4.5429,5.7651,2.5037,25.06,24.88,3,16.26,20.61,3.77,100.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.84506,2.903951E-06,7.214884E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.214884E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,61962.16,2.5604,25.037,95.5688,4.5442,5.7646,2.5044,25,24.9,3,16.26,20.61,4.17,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.85819,2.890459E-06,7.185157E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.185157E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,61962.16,2.5616,25.0387,95.5685,4.554,5.7664,2.5031,24.91,24.84,3,16.26,20.61,3.8,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.87228,2.888164E-06,7.183523E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.183523E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2842,61962.16,2.5526,25.0423,95.5672,4.555,5.7691,2.5042,25.1,24.99,3,16.26,20.61,3.8,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8849,2.894128E-06,7.202008E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.202008E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2843,61962.16,2.5597,25.0375,95.5666,4.5561,5.7646,2.5035,24.97,24.88,3,16.26,20.61,3.79,100.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.87193,2.888065E-06,7.183175E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.183175E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,61962.16,2.5419,25.0451,95.5689,4.5608,5.764,2.5037,25.01,24.89,3,16.26,20.61,4.05,100.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8776,2.881991E-06,7.169702E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.169702E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,61962.16,2.5437,25.0371,95.5672,4.562,5.7637,2.5045,24.97,24.85,3,16.26,20.61,3.8,100.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.85352,2.886332E-06,7.17355E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17355E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,61962.16,2.5574,25.0461,95.5687,4.5576,5.7619,2.5041,24.91,24.73,3,16.26,20.61,3.77,100.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8399,2.877167E-06,7.146854E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.146854E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,61962.16,2.5438,25.0412,95.5705,4.5575,5.763,2.5042,25.01,24.85,3,16.26,20.61,4.16,100.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.83104,2.86255E-06,7.108009E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.108009E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2848,61962.16,2.5632,25.0379,95.5705,4.5737,5.7662,2.504,24.95,24.77,3,16.26,20.61,3.77,100.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.81837,2.856112E-06,7.088404E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.088404E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2849,61962.16,2.5538,25.0166,95.5691,4.5787,5.7651,2.5042,24.97,24.85,3,16.26,20.63,3.82,100.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8131,2.845979E-06,7.061758E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.061758E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,61962.16,2.542,25.0302,95.5689,4.5785,5.7654,2.5033,25.06,24.89,3,16.26,20.64,3.8,100.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8277,2.838844E-06,7.048198E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.048198E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,61962.16,2.5525,25.0318,95.5668,4.5688,5.7637,2.503,24.95,24.77,3,16.26,20.64,4.05,100.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.82966,2.828981E-06,7.024264E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.024264E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2852,61962.16,2.5468,25.0348,95.5675,4.5635,5.762,2.5036,25.07,24.86,3,16.26,20.64,3.8,100.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.82559,2.825966E-06,7.015629E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.015629E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2853,61962.16,2.5432,25.0415,95.5679,4.5522,5.7645,2.5036,24.99,24.82,3,16.26,20.64,4.06,100.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.82891,2.826624E-06,7.0182E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0182E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2854,61962.16,2.5513,25.0307,95.5696,4.5625,5.7658,2.504,24.98,24.81,3,16.26,20.65,3.8,100.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.81435,2.818838E-06,6.994763E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.994763E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,61962.16,2.5546,25.0206,95.5695,4.562,5.7618,2.5036,25.06,24.9,3,16.26,20.65,4.18,100.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.81345,2.817693E-06,6.991667E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.991667E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,61962.16,2.5365,25.0286,95.5692,4.5598,5.7613,2.5031,24.93,24.78,3,16.22,20.65,3.8,100.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.79962,2.819559E-06,6.992398E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.992398E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,61962.16,2.5172,25.0258,95.5705,4.5589,5.7595,2.5051,24.9,24.73,3,16.22,20.65,3.8,100.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.80769,2.820274E-06,6.996449E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.996449E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,61962.16,2.5169,25.0185,95.5698,4.5577,5.7575,2.5044,24.95,24.76,3,16.22,20.65,3.8,100.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.81566,2.832165E-06,7.028204E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.028204E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2859,61962.16,2.5072,25.0245,95.5688,4.5696,5.7598,2.5035,25.05,24.87,3,16.22,20.65,3.82,100.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.82291,2.836833E-06,7.041846E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.041846E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2860,61962.16,2.5032,25.0406,95.5669,4.5806,5.761,2.5046,25,24.81,3,16.22,20.65,3.79,100.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.83437,2.82736E-06,7.021571E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.021571E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2861,61962.16,2.4955,25.0387,95.5678,4.5722,5.7639,2.5037,25.07,24.86,3,16.24,20.65,3.8,100.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.84509,2.829192E-06,7.029156E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.029156E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2862,61962.16,2.4911,25.0348,95.5681,4.5659,5.7613,2.5037,25.02,24.85,3,16.24,20.65,3.77,100.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.83715,2.830475E-06,7.030094E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.030094E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2863,61962.16,2.4789,25.0312,95.5673,4.5599,5.7651,2.5041,25.04,24.93,3,16.24,20.65,3.8,100.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.84322,2.820409E-06,7.006805E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.006805E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2864,61962.16,2.4709,25.0463,95.5694,4.5532,5.7694,2.5039,24.97,24.81,3,16.24,20.65,3.79,100.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.84191,2.825944E-06,7.020183E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.020183E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2865,61962.16,2.4728,25.0236,95.5681,4.5529,5.7659,2.5044,25.03,24.89,3,16.24,20.65,3.8,100.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8395,2.835531E-06,7.043318E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.043318E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2866,61962.16,2.4609,25.0318,95.5694,4.5518,5.7627,2.5045,24.95,24.78,3,16.24,20.65,4.09,100.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.82491,2.833902E-06,7.035137E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.035137E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2867,61962.16,2.454,25.0427,95.5687,4.5552,5.7681,2.5023,24.99,24.79,3,16.24,20.65,3.8,100.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.82807,2.834839E-06,7.038359E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.038359E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,61962.16,2.4506,25.0388,95.5676,4.5626,5.7665,2.5033,24.89,24.72,3,16.24,20.65,3.84,100.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.82275,2.828905E-06,7.022119E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.022119E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2869,61962.16,2.4351,25.0388,95.5675,4.5512,5.7657,2.5043,25.01,24.87,3,16.24,20.65,3.8,100.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.83219,2.830139E-06,7.027855E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.027855E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,61962.16,2.4371,25.0547,95.5678,4.5537,5.7723,2.5038,25.03,24.88,3,16.24,20.65,3.77,100.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.83938,2.833594E-06,7.038473E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.038473E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2871,61962.16,2.4398,25.0369,95.5666,4.5618,5.7672,2.5033,24.99,24.88,3,16.24,20.65,3.8,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.84914,2.828511E-06,7.028606E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.028606E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,61962.16,2.4143,25.0323,95.5696,4.5628,5.767,2.5038,24.93,24.8,3,16.24,20.65,3.8,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.84528,2.832845E-06,7.03828E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03828E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,61962.16,2.3925,25.0333,95.5711,4.5685,5.7685,2.5035,25.04,24.9,3,16.24,20.65,3.8,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.83639,2.832531E-06,7.034984E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.034984E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2874,61962.16,2.3995,25.0373,95.5706,4.5502,5.7679,2.503,25,24.84,3,16.24,20.65,3.77,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8265,2.836174E-06,7.041226E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.041226E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2875,61962.16,2.3892,25.0355,95.5705,4.5626,5.7703,2.5031,25.04,24.87,3,16.24,20.65,3.8,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8063,2.839545E-06,7.043861E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.043861E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2876,61962.16,2.3869,25.0366,95.5689,4.5631,5.7657,2.5032,24.96,24.75,3,16.24,20.65,3.8,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.78455,2.827696E-06,7.008318E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.008318E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2877,61962.16,2.3866,25.0353,95.5683,4.5579,5.7675,2.5036,24.92,24.7,3,16.24,20.65,4.17,100.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.76597,2.822939E-06,6.991283E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.991283E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,61962.16,2.3789,25.0352,95.5662,4.5508,5.769,2.5035,24.97,24.72,3,16.24,20.65,3.8,100.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75768,2.833616E-06,7.015377E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.015377E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2879,61962.16,2.3787,25.0315,95.5658,4.554,5.7672,2.5038,24.91,24.7,3,16.24,20.65,4.06,100.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75272,2.843414E-06,7.038224E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.038224E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2880,61962.16,2.3705,25.0099,95.5664,4.5549,5.7725,2.5039,25.01,24.83,3,16.24,20.65,3.8,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.74027,2.841605E-06,7.030207E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.030207E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,61962.16,2.3668,25.0232,95.5669,4.5457,5.7697,2.5045,24.95,24.74,3,16.22,20.65,4.17,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75687,2.833851E-06,7.015729E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.015729E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,61962.16,2.3711,25.0263,95.5656,4.5466,5.7684,2.5038,24.98,24.83,3,16.22,20.65,3.8,100.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7825,2.826755E-06,7.005405E-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.005405E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
