"","Seconds","Date_Time","CO2ppm","WVppt","RefBP","DegC1","DegC2","Volts_6","FRB_mlmin","FRC_mlmin","Chamber","TC1","RH_pct","Light_Lux","BP_kPa","Act_1","Act_2","Act_3","Act_4","Act_5","Act_6","Act_7","Act_8","Act_9","Act_10","Act_11","Act_12","Act_13","Act_14","Act_15","Act_16","c_FRC_mlmin","c_CO2ppm","CO2_mlmin","FlyChamber1","FlyChamber2","FlyChamber3","FlyChamber4","FlyChamber5","FlyChamber6","FlyChamber7","FlyChamber8","FlyChamber9","FlyChamber10","FlyChamber11","FlyChamber12","FlyChamber13","FlyChamber14","FlyChamber15","FlyChamber16","CO2_mlminFly1","CO2_mlminFly2","CO2_mlminFly3","CO2_mlminFly4","CO2_mlminFly5","CO2_mlminFly6","CO2_mlminFly7","CO2_mlminFly8","CO2_mlminFly9","CO2_mlminFly10","CO2_mlminFly11","CO2_mlminFly12","CO2_mlminFly13","CO2_mlminFly14","CO2_mlminFly15","CO2_mlminFly16"
"1014",1013,61962.26,5.3049,25.0275,94.9516,19.8316,19.7878,2.5047,24.94,26.33,8,20.43,16.87,3.75,100.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.38709,5.260013e-06,0.0001387964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001387964,0,0,0,0,0,0,0,0
"1015",1014,61962.26,5.3032,25.0451,94.9512,19.8341,19.7944,2.5037,24.97,26.38,8,20.43,16.87,4.08,100.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.35792,5.249321e-06,0.0001383612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001383612,0,0,0,0,0,0,0,0
"1016",1015,61962.26,5.3007,25.0386,94.9505,19.8254,19.7929,2.5037,24.97,26.4,8,20.43,16.87,3.75,100.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.33904,5.24274e-06,0.0001380887,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001380887,0,0,0,0,0,0,0,0
"1017",1016,61962.26,5.2873,25.0416,94.9522,19.8237,19.793,2.5038,24.94,26.33,8,20.43,16.87,3.95,100.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.32208,5.243826e-06,0.0001380284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001380284,0,0,0,0,0,0,0,0
"1018",1017,61962.26,5.2842,25.0383,94.9541,19.8271,19.7987,2.5034,24.97,26.34,8,20.43,16.87,3.75,100.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.33652,5.243239e-06,0.0001380886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001380886,0,0,0,0,0,0,0,0
"1019",1018,61962.26,5.2806,25.0318,94.9526,19.8308,19.7919,2.5043,25,26.34,8,20.43,16.87,4.16,100.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3533,5.246874e-06,0.0001382725,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001382725,0,0,0,0,0,0,0,0
"1020",1019,61962.26,5.2806,25.0272,94.9531,19.8189,19.794,2.5042,24.93,26.27,8,20.43,16.87,3.75,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.35272,5.248497e-06,0.0001383122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001383122,0,0,0,0,0,0,0,0
"1021",1020,61962.26,5.2648,25.0276,94.9538,19.8225,19.7986,2.5045,24.96,26.33,8,20.43,16.87,3.73,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34993,5.242606e-06,0.0001381423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001381423,0,0,0,0,0,0,0,0
"1022",1021,61962.26,5.2763,25.024,94.9529,19.8256,19.7995,2.5042,25.02,26.42,8,20.43,16.87,3.77,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34767,5.236285e-06,0.0001379639,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001379639,0,0,0,0,0,0,0,0
"1023",1022,61962.26,5.2793,25.0119,94.9556,19.8186,19.7954,2.5041,25,26.39,8,20.43,16.87,3.75,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.35828,5.239171e-06,0.0001380955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001380955,0,0,0,0,0,0,0,0
"1024",1023,61962.26,5.2755,25.0235,94.9561,19.8264,19.7977,2.5037,25.07,26.45,8,20.43,16.87,3.75,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3728,5.236024e-06,0.0001380886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001380886,0,0,0,0,0,0,0,0
"1025",1024,61962.26,5.2666,25.0275,94.9542,19.826,19.8018,2.5036,24.96,26.29,8,20.43,16.87,3.75,100.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.37544,5.227292e-06,0.0001378721,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001378721,0,0,0,0,0,0,0,0
"1026",1025,61962.26,5.2542,25.0456,94.9543,19.8223,19.8015,2.5026,25,26.33,8,20.43,16.87,4.14,100.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.38123,5.223429e-06,0.0001378005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001378005,0,0,0,0,0,0,0,0
"1027",1026,61962.26,5.2513,25.0276,94.9552,19.8264,19.7958,2.5025,25.01,26.39,8,20.43,16.87,3.75,100.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.38715,5.218724e-06,0.0001377073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001377073,0,0,0,0,0,0,0,0
"1028",1027,61962.26,5.2445,25.0335,94.9523,19.8245,19.7899,2.5028,25.05,26.42,8,20.43,16.87,3.77,100.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39577,5.212486e-06,0.0001375876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001375876,0,0,0,0,0,0,0,0
"1029",1028,61962.26,5.2466,25.0375,94.9498,19.8329,19.7839,2.5021,25.03,26.43,8,20.43,16.87,3.75,100.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39569,5.201552e-06,0.0001372986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001372986,0,0,0,0,0,0,0,0
"1030",1029,61962.26,5.2451,25.0318,94.9519,19.8288,19.7874,2.5029,25.03,26.37,8,20.43,16.87,3.75,100.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.40319,5.204618e-06,0.0001374185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001374185,0,0,0,0,0,0,0,0
"1031",1030,61962.26,5.2272,25.0311,94.9539,19.8261,19.7907,2.5028,25.03,26.37,8,20.43,16.87,3.75,100.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.40079,5.206534e-06,0.0001374566,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001374566,0,0,0,0,0,0,0,0
"1032",1031,61962.26,5.2284,25.033,94.9475,19.8342,19.792,2.5036,25.12,26.44,8,20.43,16.87,2.84,100.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.42111,5.20875e-06,0.000137621,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137621,0,0,0,0,0,0,0,0
"1033",1032,61962.26,5.2329,25.0378,94.9498,19.8323,19.7891,2.504,25.07,26.44,8,20.43,16.87,3.75,100.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39861,5.209561e-06,0.0001375252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001375252,0,0,0,0,0,0,0,0
"1034",1033,61962.26,5.2206,25.0391,94.9493,19.8319,19.7985,2.5037,25.1,26.46,8,20.43,16.87,3.75,100.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36561,5.195295e-06,0.0001369771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001369771,0,0,0,0,0,0,0,0
"1035",1034,61962.26,5.2157,25.0414,94.9507,19.8317,19.7945,2.5042,24.94,26.31,8,20.43,16.87,3.75,100.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34723,5.193347e-06,0.0001368303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001368303,0,0,0,0,0,0,0,0
"1036",1035,61962.26,5.2098,25.0401,94.9479,19.8272,19.791,2.5043,24.96,26.36,8,20.43,16.87,3.75,100.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34192,5.199926e-06,0.000136976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136976,0,0,0,0,0,0,0,0
"1037",1036,61962.26,5.2033,25.0374,94.9535,19.8251,19.7894,2.505,24.99,26.34,8,20.43,16.87,3.75,100.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.35469,5.196596e-06,0.0001369547,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001369547,0,0,0,0,0,0,0,0
"1038",1037,61962.26,5.2035,25.0359,94.955,19.8333,19.7987,2.503,25.03,26.41,8,20.43,16.87,3.75,100.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39724,5.180169e-06,0.0001367422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001367422,0,0,0,0,0,0,0,0
"1039",1038,61962.26,5.1915,25.0382,94.9537,19.8286,19.7951,2.5033,24.89,26.23,8,20.43,16.87,3.75,100.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.46639,5.161996e-06,0.0001366194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001366194,0,0,0,0,0,0,0,0
"1040",1039,61962.26,5.1992,25.0419,94.9523,19.8259,19.7956,2.5027,25.03,26.46,9,20.43,16.87,3.75,100.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.54525,5.157171e-06,0.0001368984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001368984,0,0,0,0,0,0,0
"1041",1040,61962.26,5.1849,25.0256,94.9545,19.8119,19.7935,2.5039,25.03,26.67,9,20.43,16.91,3.75,100.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6294,5.156772e-06,0.0001373218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001373218,0,0,0,0,0,0,0
"1042",1041,61962.26,5.1835,25.0306,94.9545,19.8156,19.794,2.5039,25.03,26.76,9,20.43,16.91,3.75,100.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.72878,5.171828e-06,0.0001382367,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001382367,0,0,0,0,0,0,0
"1043",1042,61962.26,5.1884,25.0297,94.9537,19.8248,19.7961,2.503,25.06,26.91,9,20.43,16.91,3.86,100.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.80973,5.199132e-06,0.0001393873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001393873,0,0,0,0,0,0,0
"1044",1043,61962.26,5.1882,25.0149,94.9529,19.8261,19.7986,2.5041,25.09,27.06,9,20.43,16.91,3.75,100.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.87922,5.232673e-06,0.0001406502,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001406502,0,0,0,0,0,0,0
"1045",1044,61962.26,5.1929,25.0227,94.9521,19.8263,19.8029,2.5038,24.99,26.98,9,20.42,16.91,3.96,100.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.92832,5.266843e-06,0.0001418272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001418272,0,0,0,0,0,0,0
"1046",1045,61962.26,5.1764,25.02,94.9519,19.8187,19.7916,2.5036,24.91,26.85,9,20.42,16.91,3.75,100.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.96594,5.307129e-06,0.0001431117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001431117,0,0,0,0,0,0,0
"1047",1046,61962.26,5.1594,25.033,94.9506,19.8209,19.7948,2.5038,25.03,26.91,9,20.42,16.91,3.75,100.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.96093,5.353852e-06,0.0001443449,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001443449,0,0,0,0,0,0,0
"1048",1047,61962.26,5.1679,25.0336,94.9494,19.826,19.7887,2.504,25.07,26.96,9,20.42,16.93,3.75,100.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.93394,5.397361e-06,0.0001453722,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001453722,0,0,0,0,0,0,0
"1049",1048,61962.26,5.1654,25.0273,94.9537,19.8324,19.7889,2.5047,24.97,26.89,9,20.42,16.93,4.03,100.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9013,5.436002e-06,0.0001462355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001462355,0,0,0,0,0,0,0
"1050",1049,61962.26,5.1687,25.0361,94.9485,19.8271,19.7929,2.5028,25.01,26.86,9,20.42,16.93,4.14,100.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.87703,5.460287e-06,0.0001467563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001467563,0,0,0,0,0,0,0
"1051",1050,61962.26,5.1461,25.0463,94.9502,19.8282,19.7923,2.5036,24.97,26.88,9,20.42,16.93,3.75,100.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.86764,5.473054e-06,0.000147048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147048,0,0,0,0,0,0,0
"1052",1051,61962.26,5.1562,25.0384,94.9517,19.8255,19.79,2.5034,25.03,26.89,9,20.42,16.93,3.9,100.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.87553,5.482077e-06,0.0001473337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001473337,0,0,0,0,0,0,0
"1053",1052,61962.26,5.1495,25.0336,94.953,19.8252,19.7887,2.5034,24.95,26.87,9,20.42,16.93,3.75,100.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8896,5.474265e-06,0.0001472008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001472008,0,0,0,0,0,0,0
"1054",1053,61962.26,5.1461,25.0345,94.9544,19.825,19.794,2.5028,24.91,26.79,9,20.42,16.93,4.16,100.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.88818,5.460682e-06,0.0001468278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001468278,0,0,0,0,0,0,0
"1055",1054,61962.26,5.1442,25.0364,94.9527,19.817,19.7931,2.5025,24.98,26.9,9,20.41,16.93,3.75,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.90073,5.460187e-06,0.000146883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000146883,0,0,0,0,0,0,0
"1056",1055,61962.26,5.1486,25.0304,94.9512,19.8178,19.7846,2.5029,25.1,27.01,9,20.41,16.93,4.12,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.92228,5.468351e-06,0.0001472205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001472205,0,0,0,0,0,0,0
"1057",1056,61962.26,5.1421,25.0341,94.9478,19.8171,19.7844,2.5044,25.05,26.95,9,20.41,16.93,3.75,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9262,5.46646e-06,0.000147191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147191,0,0,0,0,0,0,0
"1058",1057,61962.26,5.1312,25.0421,94.9495,19.8271,19.7941,2.5038,25.06,26.92,9,20.41,16.94,3.75,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.93845,5.468635e-06,0.0001473166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001473166,0,0,0,0,0,0,0
"1059",1058,61962.26,5.1299,25.0274,94.949,19.8124,19.7903,2.5016,25.07,26.97,9,20.41,16.94,3.75,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.94733,5.474579e-06,0.0001475253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001475253,0,0,0,0,0,0,0
"1060",1059,61962.26,5.1282,25.0318,94.9465,19.8102,19.7872,2.5032,24.98,26.93,9,20.41,16.94,4.16,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.96541,5.46916e-06,0.0001474782,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001474782,0,0,0,0,0,0,0
"1061",1060,61962.26,5.1275,25.0225,94.9508,19.8049,19.7947,2.5034,25.08,26.99,9,20.41,16.94,3.75,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.964,5.466557e-06,0.0001474003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001474003,0,0,0,0,0,0,0
"1062",1061,61962.26,5.1294,25.0298,94.9515,19.815,19.7913,2.5037,25.04,26.92,9,20.41,16.94,4.16,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.95297,5.461924e-06,0.0001472151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001472151,0,0,0,0,0,0,0
"1063",1062,61962.26,5.1105,25.0318,94.954,19.8229,19.7952,2.5038,24.97,26.89,9,20.41,16.94,3.75,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.94843,5.448111e-06,0.000146818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000146818,0,0,0,0,0,0,0
"1064",1063,61962.26,5.105,25.0333,94.9516,19.8205,19.7901,2.5041,25.07,27.03,9,20.41,16.94,3.73,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.95058,5.433987e-06,0.0001464491,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001464491,0,0,0,0,0,0,0
"1065",1064,61962.26,5.1099,25.0424,94.9537,19.8144,19.7822,2.5039,24.98,26.93,9,20.41,16.94,3.77,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.92535,5.427001e-06,0.0001461239,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001461239,0,0,0,0,0,0,0
"1066",1065,61962.26,5.1288,25.0377,94.9556,19.8187,19.7829,2.5041,25.09,26.96,9,20.41,16.94,3.79,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.91027,5.417292e-06,0.0001457808,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001457808,0,0,0,0,0,0,0
"1067",1066,61962.26,5.1542,25.0391,94.9526,19.8111,19.7827,2.5027,24.97,26.83,9,20.41,16.94,4.16,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.90132,5.388339e-06,0.0001449534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001449534,0,0,0,0,0,0,0
"1068",1067,61962.26,5.1876,25.0352,94.9521,19.8153,19.7851,2.5029,25.06,26.94,9,20.41,16.94,3.75,100.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.88331,5.362819e-06,0.0001441703,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001441703,0,0,0,0,0,0,0
"1069",1068,61962.26,5.2128,25.032,94.9555,19.8169,19.7874,2.5035,24.99,26.87,9,20.41,16.94,4.16,100.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.87102,5.353646e-06,0.0001438579,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001438579,0,0,0,0,0,0,0
"1070",1069,61962.26,5.235,25.034,94.9553,19.8164,19.7896,2.5037,24.98,26.79,9,20.41,16.94,3.75,100.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8475,5.344495e-06,0.0001434863,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001434863,0,0,0,0,0,0,0
"1071",1070,61962.26,5.2582,25.0353,94.9513,19.8111,19.7837,2.5044,24.86,26.75,9,20.41,16.94,3.94,100.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.82923,5.326298e-06,0.0001429005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001429005,0,0,0,0,0,0,0
"1072",1071,61962.26,5.284,25.0349,94.9502,19.8168,19.7934,2.504,25.09,26.96,9,20.41,16.94,3.72,100.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.84034,5.321539e-06,0.0001428319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001428319,0,0,0,0,0,0,0
"1073",1072,61962.26,5.3006,25.0342,94.9474,19.819,19.7868,2.5039,24.94,26.84,9,20.41,16.94,3.73,100.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.84587,5.312714e-06,0.0001426245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001426245,0,0,0,0,0,0,0
"1074",1073,61962.26,5.3151,25.042,94.9549,19.8194,19.7894,2.5034,24.99,26.8,9,20.41,16.94,3.75,100.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.84685,5.294722e-06,0.0001421466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001421466,0,0,0,0,0,0,0
"1075",1074,61962.26,5.3191,25.0414,94.9524,19.8208,19.7866,2.5035,25,26.83,9,20.41,16.94,4.16,100.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.84757,5.294364e-06,0.0001421408,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001421408,0,0,0,0,0,0,0
"1076",1075,61962.26,5.3323,25.0409,94.9527,19.8221,19.7873,2.5015,24.97,26.85,9,20.41,16.94,3.75,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.85384,5.297553e-06,0.0001422596,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001422596,0,0,0,0,0,0,0
"1077",1076,61962.26,5.3441,25.0401,94.9497,19.8236,19.7846,2.5031,25.05,26.95,9,20.41,16.94,4.16,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.87131,5.288214e-06,0.0001421013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001421013,0,0,0,0,0,0,0
"1078",1077,61962.26,5.3591,25.044,94.9478,19.8154,19.784,2.5025,24.99,26.92,9,20.41,16.94,3.75,100.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.88045,5.281656e-06,0.0001419733,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001419733,0,0,0,0,0,0,0
"1079",1078,61962.26,5.3492,25.0352,94.9486,19.82,19.7882,2.5041,24.91,26.82,9,20.41,16.94,3.73,100.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8812,5.285423e-06,0.0001420785,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001420785,0,0,0,0,0,0,0
"1080",1079,61962.26,5.3494,25.0229,94.9538,19.8198,19.7861,2.5036,24.94,26.81,9,20.41,16.94,3.75,100.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.89888,5.283217e-06,0.0001421126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001421126,0,0,0,0,0,0,0
"1081",1080,61962.26,5.3637,25.0229,94.958,19.8231,19.7869,2.5035,25.01,26.95,9,20.41,16.94,3.75,100.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.90909,5.271552e-06,0.0001418526,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001418526,0,0,0,0,0,0,0
"1082",1081,61962.26,5.3824,25.0277,94.957,19.8235,19.7886,2.5046,24.95,26.88,9,20.41,16.94,3.77,100.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.91356,5.267837e-06,0.0001417763,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001417763,0,0,0,0,0,0,0
"1083",1082,61962.26,5.3772,25.0367,94.9576,19.8133,19.7831,2.5044,25.03,27,9,20.41,16.94,4.03,100.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.90585,5.260491e-06,0.000141538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141538,0,0,0,0,0,0,0
"1084",1083,61962.26,5.376,25.0379,94.9531,19.8189,19.7867,2.5032,24.99,26.9,9,20.41,16.94,3.75,100.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.88683,5.248265e-06,0.0001411092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001411092,0,0,0,0,0,0,0
